matched_brand,matched_brand_key,matched_company_candidate,top9_group,ownership_resolution_status,needs_manual_review_from_matrix,product_name,barcode,current_normalized_brand,current_brand_entity_raw,current_brand_entity_source,current_resolved_company,query_category,primary_country,observed_market_region_codes,image_url,off_brands_raw,match_rule,review_decision_blank,review_note_blank
Cornetto,cornetto,Unilever,Unilever,direct,no,Cornetto frutti di bosco,8002540014211,paluani,paluani,first_off_brand_token_fallback,Other / not mapped to a company,snacks,France,FRANCE,https://images.openfoodfacts.org/images/products/800/254/001/4211/front_fr.4.400.jpg,Paluani,product_name_starts_exactly_with_top9_portfolio_brand,,
Cornetto,cornetto,Unilever,Unilever,direct,no,Cornetto grano khorasan,8000003059977,nattura,nattura,first_off_brand_token_fallback,Other / not mapped to a company,snacks,France,FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/800/000/305/9977/front_it.32.400.jpg,Nattùra,product_name_starts_exactly_with_top9_portfolio_brand,,
Cornetto,cornetto,Unilever,Unilever,direct,no,Cornetto semplice senza farcitura,8003300563376,conad,conad,first_off_brand_token_fallback,Other / not mapped to a company,snacks,France,FRANCE,https://images.openfoodfacts.org/images/products/800/330/056/3376/front_it.13.400.jpg,Conad,product_name_starts_exactly_with_top9_portfolio_brand,,
Costa Coffee,costa coffee,The Coca-Cola Company,Coca-Cola,direct,no,Costa Coffee,5449000276025,costa,costa,first_off_brand_token_fallback,Other / not mapped to a company,beverages,United Kingdom,UK_IE,https://images.openfoodfacts.org/images/products/544/900/027/6025/front_en.29.400.jpg,Costa,product_name_starts_exactly_with_top9_portfolio_brand,,
Costa Coffee,costa coffee,The Coca-Cola Company,Coca-Cola,direct,no,Costa coffee,5449000292087,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,beverages,United Kingdom,UK_IE,https://images.openfoodfacts.org/images/products/544/900/029/2087/front_en.3.400.jpg,,product_name_starts_exactly_with_top9_portfolio_brand,,
Costa Coffee,costa coffee,The Coca-Cola Company,Coca-Cola,direct,no,Costa coffee all butter shortbread,5015753001735,costa,costa,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United Kingdom,UK_IE,https://images.openfoodfacts.org/images/products/501/575/300/1735/front_en.5.400.jpg,Costa,product_name_starts_exactly_with_top9_portfolio_brand,,
Danone,danone,Danone,Danone,market_scoped,yes,DANONE ULTRA MEL,60022424,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,dairies,France,FRANCE,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Damak,damak,Nestlé,Nestlé,direct,no,Damak baklava,8690632710426,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,France,FRANCE,https://images.openfoodfacts.org/images/products/869/063/271/0426/front_fr.3.400.jpg,,product_name_starts_exactly_with_top9_portfolio_brand,,
Danette,danette,Danone,Danone,direct,no,Danette Chocolat - Délice - 100 g,5571154,delice,delice,first_off_brand_token_fallback,Other / not mapped to a company,dairies,United States,US_CANADA,,Délice,product_name_starts_exactly_with_top9_portfolio_brand,,
Danette,danette,Danone,Danone,direct,no,Danette Yogurt Vanilla,56800911862,danonedanette,danonedanette,first_off_brand_token_fallback,Other / not mapped to a company,dairies,France,FRANCE,https://images.openfoodfacts.org/images/products/005/680/091/1862/front_fr.3.400.jpg,DanoneDanette,product_name_starts_exactly_with_top9_portfolio_brand,,
Danette,danette,Danone,Danone,direct,no,Danette flan vanille,6111032009382,centrale danone,centrale danone,first_off_brand_token_fallback,Other / not mapped to a company,dairies,France,FRANCE,,Centrale Danone,product_name_starts_exactly_with_top9_portfolio_brand,,
Danette,danette,Danone,Danone,direct,no,Danette le liégeois,3770018489001,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,dairies,France,FRANCE,https://images.openfoodfacts.org/images/products/377/001/848/9001/front_fr.3.400.jpg,,product_name_starts_exactly_with_top9_portfolio_brand,,
Danette,danette,Danone,Danone,direct,no,Danette saveur cannelé,9940525800093,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,dairies,France,FRANCE,https://images.openfoodfacts.org/images/products/994/052/580/0093/front_fr.3.400.jpg,,product_name_starts_exactly_with_top9_portfolio_brand,,
Danette,danette,Danone,Danone,direct,no,Danette saveur chocolat noisette 125 g x 4 prix choc,3033491279621,danette creme dessert,danette creme dessert,first_off_brand_token_fallback,Other / not mapped to a company,dairies,France,FRANCE,https://images.openfoodfacts.org/images/products/303/349/127/9621/front_fr.32.400.jpg,"Danette creme dessert, Danone",product_name_starts_exactly_with_top9_portfolio_brand,,
Danette,danette,Danone,Danone,direct,no,Danette végétal au chocolat,2000000931364,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,dairies,France,FRANCE,https://images.openfoodfacts.org/images/products/200/000/093/1364/front_fr.3.400.jpg,,product_name_starts_exactly_with_top9_portfolio_brand,,
Dannon,dannon,Danone,Danone,direct,no,Dannon LF Coffee Yogurt; 5.3 oz,36632013743,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,dairies,United States,US_CANADA,https://images.openfoodfacts.org/images/products/003/663/201/3743/front_en.5.400.jpg,,product_name_starts_exactly_with_top9_portfolio_brand,,
Dannon,dannon,Danone,Danone,direct,no,"Dannon, danimals, smoothie, frosty marshmallow, frosty marshmallow",36632027481,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,dairies,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Dannon,dannon,Danone,Danone,direct,no,"Dannon, oikos, nonfat yogurt drink, blueberry acai",36632019844,the dannon company inc,the dannon company inc,first_off_brand_token_fallback,Other / not mapped to a company,dairies,United States,US_CANADA,,The Dannon Company Inc.,product_name_starts_exactly_with_top9_portfolio_brand,,
Danone,danone,Danone,Danone,market_scoped,yes,Danone Nature,6111266962873,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,dairies,France,FRANCE,https://images.openfoodfacts.org/images/products/611/126/696/2873/front_fr.5.400.jpg,,product_name_starts_exactly_with_top9_portfolio_brand,,
Danone,danone,Danone,Danone,market_scoped,yes,Danone Vitasnella Peach X2,8001630006327,vitasnella,vitasnella,first_off_brand_token_fallback,Other / not mapped to a company,dairies,France,FRANCE,,"Vitasnella, Danone",product_name_starts_exactly_with_top9_portfolio_brand,,
Danone,danone,Danone,Danone,market_scoped,yes,Danone jus,3661505103046,danao,danao,first_off_brand_token_fallback,Other / not mapped to a company,dairies,France,FRANCE,https://images.openfoodfacts.org/images/products/366/150/510/3046/front_fr.24.400.jpg,Danao,product_name_starts_exactly_with_top9_portfolio_brand,,
Danone,danone,Danone,Danone,market_scoped,yes,Danone veloute fruix jaunes 125 g x 8,3033491579745,veloute,veloute,first_off_brand_token_fallback,Other / not mapped to a company,dairies,France,FRANCE,https://images.openfoodfacts.org/images/products/303/349/157/9745/front_fr.27.400.jpg,"Veloute, Veloute aux fruits, Velouté Fruix",product_name_starts_exactly_with_top9_portfolio_brand,,
Danone,danone,Danone,Danone,market_scoped,yes,Danone veloute fruix panache 125 g x 12,3033491579752,veloute,veloute,first_off_brand_token_fallback,Other / not mapped to a company,dairies,France,FRANCE,https://images.openfoodfacts.org/images/products/303/349/157/9752/front_fr.42.400.jpg,"Veloute, Veloute aux fruits, Velouté Fruix",product_name_starts_exactly_with_top9_portfolio_brand,,
Danone,danone,Danone,Danone,market_scoped,yes,Danone veloute fruix rouges 125 g x 8,3033491579769,veloute,veloute,first_off_brand_token_fallback,Other / not mapped to a company,dairies,France,FRANCE,https://images.openfoodfacts.org/images/products/303/349/157/9769/front_fr.32.400.jpg,"Veloute, Veloute aux fruits, Velouté Fruix",product_name_starts_exactly_with_top9_portfolio_brand,,
Diet Coke,diet coke,The Coca-Cola Company,Coca-Cola,direct,no,Diet Coke,5449000064141,the coke cola company,the coke cola company,first_off_brand_token_fallback,Other / not mapped to a company,beverages,France,FRANCE|UK_IE,https://images.openfoodfacts.org/images/products/544/900/006/4141/front_en.19.400.jpg,The Coke- Cola Company,product_name_starts_exactly_with_top9_portfolio_brand,,
Diet Coke,diet coke,The Coca-Cola Company,Coca-Cola,direct,no,Diet Coke No Caffeine,5449000244703,the coca cola company,the coca cola company,first_off_brand_token_fallback,Other / not mapped to a company,beverages,France,FRANCE|UK_IE,https://images.openfoodfacts.org/images/products/544/900/024/4703/front_fr.4.400.jpg,The Coca-Cola Company,product_name_starts_exactly_with_top9_portfolio_brand,,
Diet Coke,diet coke,The Coca-Cola Company,Coca-Cola,direct,no,Diet Coke Twisted Strawberry,5449000263476,coke cola,coke cola,first_off_brand_token_fallback,Other / not mapped to a company,beverages,United Kingdom,UK_IE,https://images.openfoodfacts.org/images/products/544/900/026/3476/front_en.25.400.jpg,coke cola,product_name_starts_exactly_with_top9_portfolio_brand,,
Diet Coke,diet coke,The Coca-Cola Company,Coca-Cola,direct,no,Diet coke,5449000009197,coca cola company,coca cola company,first_off_brand_token_fallback,Other / not mapped to a company,beverages,United Kingdom,UK_IE,https://images.openfoodfacts.org/images/products/544/900/000/9197/front_en.11.400.jpg,coca-cola company,product_name_starts_exactly_with_top9_portfolio_brand,,
Diet Coke,diet coke,The Coca-Cola Company,Coca-Cola,direct,no,Diet coke,6009704170471,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,beverages,United Kingdom,UK_IE,https://images.openfoodfacts.org/images/products/600/970/417/0471/front_en.3.400.jpg,,product_name_starts_exactly_with_top9_portfolio_brand,,
Diet Coke,diet coke,The Coca-Cola Company,Coca-Cola,direct,no,Diet coke Kate Moss,5449000673039,the coca cola company,the coca cola company,first_off_brand_token_fallback,Other / not mapped to a company,beverages,United Kingdom,UK_IE,https://images.openfoodfacts.org/images/products/544/900/067/3039/front_en.30.400.jpg,The Coca-Cola Company,product_name_starts_exactly_with_top9_portfolio_brand,,
DiGiorno,digiorno,Nestlé,Nestlé,direct,no,"Digiorno, parmesan grated parmesan cheese",70277832536,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,dairies,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
DiGiorno,digiorno,Nestlé,Nestlé,direct,no,"Digiorno, romano cheese",25400093636,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,dairies,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
DiGiorno,digiorno,Nestlé,Nestlé,direct,no,"Digiorno, shaved parmesan cheese",70277831782,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,dairies,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
DiGiorno,digiorno,Nestlé,Nestlé,direct,no,"Digiorno, shredded asiago medium cheese",70277832703,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,dairies,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
DiGiorno,digiorno,Nestlé,Nestlé,direct,no,"Digiorno, shredded parmesan cheese",70277831355,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,dairies,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
DiGiorno,digiorno,Nestlé,Nestlé,direct,no,"Digiorno, shredded parmesan cheese",70277831522,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,dairies,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
DiGiorno,digiorno,Nestlé,Nestlé,direct,no,"Digiorno, shredded parmesan cheese",70277832529,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,dairies,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
DiGiorno,digiorno,Nestlé,Nestlé,direct,no,"Digiorno, shredded parmesan cheese",70277836565,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,dairies,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
DiGiorno,digiorno,Nestlé,Nestlé,direct,no,"Digiorno, shredded parmesan romano, and asiago cheese",70277832765,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,dairies,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
DiGiorno,digiorno,Nestlé,Nestlé,direct,no,"Digiorno, shredded romano cheese",70277832581,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,dairies,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Doritos,doritos,PepsiCo,PepsiCo,direct,no,Doritos,15447982,fritolay,fritolay,first_off_brand_token_fallback,Other / not mapped to a company,dairies,United States,US_CANADA,,fritolay,product_name_starts_exactly_with_top9_portfolio_brand,,
Doritos,doritos,PepsiCo,PepsiCo,direct,no,Doritos,27410516471,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,https://images.openfoodfacts.org/images/products/002/741/051/6471/front_en.3.400.jpg,,product_name_starts_exactly_with_top9_portfolio_brand,,
Doritos,doritos,PepsiCo,PepsiCo,direct,no,Doritos,28400339759,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Doritos,doritos,PepsiCo,PepsiCo,direct,no,Doritos,28400613705,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,https://images.openfoodfacts.org/images/products/002/840/061/3705/front_en.3.400.jpg,,product_name_starts_exactly_with_top9_portfolio_brand,,
Doritos,doritos,PepsiCo,PepsiCo,direct,no,Doritos,28400770699,frito lay,frito lay,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,https://images.openfoodfacts.org/images/products/002/840/077/0699/front_en.30.400.jpg,Frito-Lay,product_name_starts_exactly_with_top9_portfolio_brand,,
Doritos,doritos,PepsiCo,PepsiCo,direct,no,Doritos,28400798211,naked nacho cheese doritos,naked nacho cheese doritos,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,https://images.openfoodfacts.org/images/products/002/840/079/8211/front_en.39.400.jpg,Naked nacho cheese Doritos,product_name_starts_exactly_with_top9_portfolio_brand,,
Doritos,doritos,PepsiCo,PepsiCo,direct,no,Doritos,3168930174301,pepsico,pepsico,first_off_brand_token_fallback,Other / not mapped to a company,snacks,France,FRANCE,https://images.openfoodfacts.org/images/products/316/893/017/4301/front_fr.3.400.jpg,PEPSICO,product_name_starts_exactly_with_top9_portfolio_brand,,
Doritos,doritos,PepsiCo,PepsiCo,direct,no,Doritos,5955540639706,pepsico france,pepsico france,first_off_brand_token_fallback,Other / not mapped to a company,snacks,France,FRANCE,https://images.openfoodfacts.org/images/products/595/554/063/9706/front_fr.3.400.jpg,Pepsico France,product_name_starts_exactly_with_top9_portfolio_brand,,
Doritos,doritos,PepsiCo,PepsiCo,direct,no,Doritos,815871017374,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,France,FRANCE,https://images.openfoodfacts.org/images/products/081/587/101/7374/front_fr.3.400.jpg,,product_name_starts_exactly_with_top9_portfolio_brand,,
Doritos,doritos,PepsiCo,PepsiCo,direct,no,Doritos,815871017466,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,https://images.openfoodfacts.org/images/products/081/587/101/7466/front_en.7.400.jpg,,product_name_starts_exactly_with_top9_portfolio_brand,,
Doritos,doritos,PepsiCo,PepsiCo,direct,no,Doritos 3 Cheese,28400700313,fritolay,fritolay,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,https://images.openfoodfacts.org/images/products/002/840/070/0313/front_en.3.400.jpg,Fritolay,product_name_starts_exactly_with_top9_portfolio_brand,,
Doritos,doritos,PepsiCo,PepsiCo,direct,no,Doritos 3D Crunch,28400701600,fritolay,fritolay,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,https://images.openfoodfacts.org/images/products/002/840/070/1600/front_en.3.400.jpg,Fritolay,product_name_starts_exactly_with_top9_portfolio_brand,,
Doritos,doritos,PepsiCo,PepsiCo,direct,no,Doritos 3D Crunch Nacho Cheese,28400706599,fritolay,fritolay,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,https://images.openfoodfacts.org/images/products/002/840/070/6599/front_en.3.400.jpg,Fritolay,product_name_starts_exactly_with_top9_portfolio_brand,,
