merge_action,normalized_brand,parent_company,ownership_resolution_status,category_scope,region_codes_include,review_product_count,review_decision,candidate_action
appended_new,Carrefour Classic,Carrefour,direct,beverages,FRANCE|SOUTHERN_EUROPE,4,map to Carrefour,append_candidate
appended_new,Monster Energy,Monster Beverage Corp,direct,beverages,DACH|UK_IE,3,approve proposed,append_candidate
appended_new,Coca-Cola,The Coca-Cola Company,direct,beverages,FRANCE|NORDICS,3,map to The Coca-Cola Company,append_candidate
appended_new,lidl,Lidl,direct,snacks,BENELUX|FRANCE,3,map to Lidl,append_candidate
appended_new,Nesquik,Nestlé,direct,beverages,FRANCE|SOUTHERN_EUROPE,3,map to Nestlé,append_candidate
appended_new,Coca-Cola,The Coca-Cola Company,direct,beverages,FRANCE|SOUTHERN_EUROPE|DACH,3,map to The Coca-Cola Company,append_candidate
appended_new,lidl,Lidl,direct,beverages,FRANCE|UK_IE,3,map to Lidl,append_candidate
appended_new,Coca-Cola,The Coca-Cola Company,direct,beverages,SOUTHERN_EUROPE|UK_IE,3,map to The Coca-Cola Company,append_candidate
appended_new,Cadbury,Mondelēz International,market_scoped,beverages,FRANCE|UK_IE,3,approve proposed,append_candidate
appended_new,Mountain Dew,PepsiCo,direct,beverages,DACH|US_CANADA,3,map to PepsiCo,append_candidate
appended_new,Coca-Cola,The Coca-Cola Company,direct,beverages,FRANCE|DACH|UK_IE,3,map to The Coca-Cola Company,append_candidate
appended_new,Coca-Cola Light,The Coca-Cola Company,direct,beverages,FRANCE|DACH,3,map to The Coca-Cola Company,append_candidate
appended_new,lindt excellence,Lindt & Sprüngli,direct,snacks,UK_IE,3,map to Lindt & Sprüngli,append_candidate
appended_new,Nescafé,Nestlé,direct,beverages,NORDICS|FRANCE,3,map to Nestlé,append_candidate
appended_new,lidl sondey,Lidl,direct,snacks,FRANCE,3,map to Lidl,append_candidate
appended_new,Nesquik,Nestlé,direct,beverages,BENELUX|FRANCE|DACH,3,map to Nestlé,append_candidate
appended_new,light and free,Danone,direct,dairies,FRANCE|US_CANADA,3,map to Danone,append_candidate
appended_new,lidl,Lidl,direct,snacks,DACH|UK_IE,3,map to Lidl,append_candidate
appended_new,u de nos regions,Système U,direct,dairies,FRANCE,3,map to Système U,append_candidate
appended_new,auchan mmm,Auchan,direct,snacks,FRANCE,3,map to Auchan,append_candidate
appended_new,Nescafé,Nestlé,direct,beverages,BENELUX|FRANCE|SOUTHERN_EUROPE,3,map to Nestlé,append_candidate
appended_new,tesco free from,Tesco,direct,cereals,UK_IE,3,map to Tesco,append_candidate
appended_new,sainsburys basics,Sainsbury's,direct,snacks,UK_IE,3,map to Sainsbury's,append_candidate
appended_new,Nescafé,Nestlé,direct,beverages,BENELUX|FRANCE|DACH,3,map to Nestlé,append_candidate
appended_new,sainsburys freefrom,Sainsbury's,direct,snacks,UK_IE,3,map to Sainsbury's,append_candidate
appended_new,Chocapic,Nestlé,direct,cereals,FRANCE|SOUTHERN_EUROPE,3,map to Nestlé,append_candidate
appended_new,Aero,Nestlé,direct,dairies,UK_IE,3,map to Nestlé,append_candidate
appended_new,sainsburys,Sainsbury's,direct,beverages,SOUTHERN_EUROPE|UK_IE,3,map to Sainsbury's,append_candidate
appended_new,quaker,PepsiCo,direct,snacks,US_CANADA|FRANCE,3,map to PepsiCo,append_candidate
appended_new,Nescafé Dolce Gusto,Nestlé,direct,beverages,BENELUX|FRANCE|DACH,3,map to Nestlé,append_candidate
appended_new,Nescafé Dolce Gusto,Nestlé,direct,beverages,BENELUX|FRANCE|DACH|SOUTHERN_EUROPE,3,map to Nestlé,append_candidate
appended_new,Belvita,Mondelēz International,direct,snacks,FRANCE|UK_IE|US_CANADA,3,map to Mondelēz International,append_candidate
appended_new,aldi harvest morn,Aldi,direct,cereals,UK_IE,3,map to Aldi,append_candidate
appended_new,babybel,Bel Group,direct,dairies,FRANCE|SOUTHERN_EUROPE,3,map to Bel Group,append_candidate
appended_new,aldi bio,Aldi,direct,cereals,FRANCE,3,map to Aldi,append_candidate
appended_new,aldi,Aldi,direct,snacks,FRANCE|UK_IE,3,map to Aldi,append_candidate
appended_new,Coca-Cola,The Coca-Cola Company,direct,beverages,DACH|BENELUX|FRANCE|SOUTHERN_EUROPE|UK_IE,3,map to The Coca-Cola Company,append_candidate
appended_new,carrefour,Carrefour,direct,beverages,FRANCE|SOUTHERN_EUROPE|DACH,3,map to Carrefour,append_candidate
appended_new,boursin,Bel Group,direct,dairies,BENELUX|FRANCE|DACH,3,map to Bel Group,append_candidate
appended_new,after eight,Nestlé,direct,snacks,FRANCE,3,map to Nestlé,append_candidate
appended_new,cadbury dairy milk,The Hershey Company,market_scoped,snacks,US_CANADA,3,map to The Hershey Company,append_candidate
appended_new,tesco finest,Tesco,direct,dairies,FRANCE,3,map to Tesco,append_candidate
appended_new,tesco everyday value,Tesco,direct,beverages,UK_IE,3,map to Tesco,append_candidate
appended_new,lidl,Lidl,direct,cereals,FRANCE|UK_IE,3,map to Lidl,append_candidate
appended_new,lindt,Lindt & Sprüngli,direct,snacks,DACH|US_CANADA,3,map to Lindt & Sprüngli,append_candidate
appended_new,Oreo,Mondelēz International,direct,snacks,BENELUX|FRANCE,3,map to Mondelēz International,append_candidate
appended_new,Pepsi,PepsiCo,direct,beverages,BENELUX|FRANCE|DACH,3,map to PepsiCo,append_candidate
appended_new,kiri,Bel Group,direct,dairies,FRANCE|SOUTHERN_EUROPE,3,map to Bel Group,append_candidate
appended_new,la laitiere,Nestlé,direct,dairies,BENELUX|FRANCE,3,map to Nestlé,append_candidate
appended_new,Volvic,Danone,direct,beverages,FRANCE|DACH|UK_IE,3,map to Danone,append_candidate
appended_new,quaker,PepsiCo,direct,cereals,FRANCE|BENELUX,3,map to PepsiCo,append_candidate
appended_new,aldi,Aldi,direct,beverages,DACH|UK_IE,3,map to Aldi,append_candidate
appended_new,carrefour,Carrefour,direct,dairies,BENELUX|FRANCE|DACH,3,map to Carrefour,append_candidate
appended_new,le marche carrefour,Carrefour,direct,snacks,FRANCE,3,map to Carrefour,append_candidate
appended_new,Fanta,The Coca-Cola Company,direct,snacks,FRANCE,3,map to The Coca-Cola Company,append_candidate
appended_new,Carrefour Extra,Carrefour,direct,dairies,BENELUX|FRANCE,3,map to Carrefour,append_candidate
appended_new,Filière Qualité Carrefour,Carrefour,direct,dairies,FRANCE,3,map to Carrefour,append_candidate
appended_new,danone,Danone (Dannon in US),direct,dairies,BENELUX|FRANCE|US_CANADA,3,approve proposed,append_candidate
appended_new,Cheerios,Cereal Partners Worldwide,market_scoped,snacks,FRANCE,3,approve proposed,append_candidate
appended_new,Doritos,PepsiCo,direct,snacks,FRANCE|DACH,3,map to PepsiCo,append_candidate
appended_new,Pepsi,PepsiCo,direct,beverages,FRANCE|US_CANADA,3,map to PepsiCo,append_candidate
appended_new,carrefour veggie,Carrefour,direct,beverages,FRANCE,3,map to Carrefour,append_candidate
appended_new,Lay's,PepsiCo,direct,snacks,BENELUX|FRANCE|DACH,3,map to PepsiCo,append_candidate
appended_new,KitKat,Nestlé,market_scoped,snacks,BENELUX|FRANCE,3,approve proposed,append_candidate
appended_new,Toblerone,Mondelēz International,direct,snacks,FRANCE|SOUTHERN_EUROPE,3,map to Mondelēz International,append_candidate
appended_new,lion,Nestlé,direct,beverages,FRANCE,3,map to Nestlé,append_candidate
appended_new,lion,Nestlé,direct,cereals,BENELUX|FRANCE,3,map to Nestlé,append_candidate
appended_new,le rustique,Savencia,direct,dairies,BENELUX|FRANCE|DACH,3,map to Savencia,append_candidate
appended_new,président,Lactalis,direct,snacks,FRANCE,3,map to Lactalis,append_candidate
appended_new,carrefour city,Carrefour,direct,snacks,FRANCE,3,map to Carrefour,append_candidate
appended_new,danone,Danone,direct,dairies,FRANCE|BENELUX,3,approve proposed,append_candidate
appended_new,Cadbury,Mondelēz International,market_scoped,snacks,FRANCE|DACH,3,approve proposed,append_candidate
appended_new,Gatorade,PepsiCo,direct,beverages,US_CANADA|FRANCE,3,map to PepsiCo,append_candidate
appended_new,la vache qui rit,Bel Group,direct,dairies,BENELUX|FRANCE|DACH,3,map to Bel Group,append_candidate
appended_new,Carrefour Kids,Carrefour,direct,cereals,FRANCE,3,map to Carrefour,append_candidate
appended_new,Carrefour Kids,Carrefour,direct,dairies,FRANCE|SOUTHERN_EUROPE,3,map to Carrefour,append_candidate
appended_new,e.leclerc,E.Leclerc,direct,snacks,US_CANADA,3,map to E.Leclerc,append_candidate
appended_new,monoprix ptit prix,Monoprix,direct,snacks,FRANCE,3,map to Monoprix,append_candidate
appended_new,coop prix garantie,Coop,direct,dairies,FRANCE|DACH,3,map to Coop,append_candidate
appended_new,coop qualite and prix,Coop,direct,beverages,FRANCE|DACH,3,map to Coop,append_candidate
appended_new,crunch,Nestlé,direct,snacks,FRANCE|SOUTHERN_EUROPE,3,map to Nestlé,append_candidate
appended_new,sainsburys,Sainsbury's,direct,dairies,US_CANADA,3,map to Sainsbury's,append_candidate
appended_new,casino,Groupe Casino,direct,dairies,FRANCE|DACH,3,map to Groupe Casino,append_candidate
appended_new,sainsburys,Sainsbury's,direct,snacks,SOUTHERN_EUROPE|UK_IE,3,map to Sainsbury's,append_candidate
appended_new,sainsburys,Sainsbury's,direct,snacks,FRANCE,3,map to Sainsbury's,append_candidate
appended_new,SodaStream,PepsiCo,direct,beverages,DACH|UK_IE,3,map to PepsiCo,append_candidate
appended_new,Smarties,Nestlé,market_scoped,snacks,UK_IE,3,approve proposed,append_candidate
appended_new,casino bio,Groupe Casino,direct,cereals,FRANCE,3,map to Groupe Casino,append_candidate
appended_new,Sprite,The Coca-Cola Company,direct,beverages,BENELUX|FRANCE|DACH|UK_IE,3,map to The Coca-Cola Company,append_candidate
appended_new,Quality Street,Nestlé,direct,snacks,UK_IE,3,map to Nestlé,append_candidate
appended_new,Quaker Oats,PepsiCo,direct,snacks,US_CANADA,3,map to PepsiCo,append_candidate
appended_new,Quaker Oats,PepsiCo,direct,cereals,UK_IE,3,map to PepsiCo,append_candidate
appended_new,Quaker Oats,PepsiCo,direct,cereals,FRANCE,3,map to PepsiCo,append_candidate
appended_new,Sprite,The Coca-Cola Company,direct,beverages,BENELUX|FRANCE|DACH,3,map to The Coca-Cola Company,append_candidate
appended_new,casino,Groupe Casino,direct,beverages,FRANCE|DACH,3,map to Groupe Casino,append_candidate
appended_new,auchan,Auchan,direct,snacks,FRANCE|DACH,3,map to Auchan,append_candidate
appended_new,paturages,Les Mousquetaires / Intermarché,direct,dairies,BENELUX|FRANCE|DACH,3,map to Les Mousquetaires / Intermarché,append_candidate
appended_new,casino delices,Groupe Casino,direct,snacks,FRANCE,3,map to Groupe Casino,append_candidate
appended_new,tesco,Tesco,direct,snacks,DACH|UK_IE,3,map to Tesco,append_candidate
appended_new,Capri Sun,Capri Sun Group / Coca-Cola Europacific Partners,market_scoped,beverages,FRANCE|UK_IE,3,approve proposed,append_candidate
appended_new,Capri Sun,Capri Sun Group / Coca-Cola Europacific Partners,market_scoped,beverages,BENELUX|FRANCE|DACH,3,approve proposed,append_candidate
appended_new,Carrefour Sensation,Carrefour,direct,snacks,FRANCE,3,map to Carrefour,append_candidate
appended_new,Carrefour Bio,Carrefour,direct,beverages,BENELUX|FRANCE|SOUTHERN_EUROPE,3,map to Carrefour,append_candidate
appended_new,coop naturaplan,Coop,direct,cereals,FRANCE|DACH,3,map to Coop,append_candidate
appended_new,paturages,Les Mousquetaires / Intermarché,direct,snacks,FRANCE,3,map to Les Mousquetaires / Intermarché,append_candidate
appended_new,Activia,Danone,direct,dairies,DACH|FRANCE,3,map to Danone,append_candidate
appended_new,quaker,PepsiCo,direct,snacks,BENELUX|FRANCE,3,map to PepsiCo,append_candidate
appended_new,Activia,Danone,direct,dairies,FRANCE|US_CANADA,3,map to Danone,append_candidate
appended_new,Belvita,Mondelēz International,direct,snacks,FRANCE|DACH,3,map to Mondelēz International,append_candidate
appended_new,wegmans food markets,Wegmans,direct,snacks,US_CANADA,2,map to Wegmans,append_candidate
appended_new,u,Système U,direct,dairies,FRANCE|SOUTHERN_EUROPE,2,map to Système U,append_candidate
appended_new,u,Système U,direct,snacks,FRANCE|SOUTHERN_EUROPE,2,map to Système U,append_candidate
appended_new,auchan bio,Auchan,direct,beverages,FRANCE|SOUTHERN_EUROPE,2,map to Auchan,append_candidate
appended_new,Actimel,Danone,direct,beverages,UK_IE,2,map to Danone,append_candidate
appended_new,Mountain Dew,PepsiCo,direct,beverages,FRANCE|DACH,2,map to PepsiCo,append_candidate
appended_new,Mountain Dew,PepsiCo,direct,beverages,FRANCE|SOUTHERN_EUROPE,2,map to PepsiCo,append_candidate
appended_new,Activia,Danone,direct,dairies,BENELUX|FRANCE|SOUTHERN_EUROPE,2,map to Danone,append_candidate
appended_new,Activia,Danone,direct,dairies,FRANCE|DACH|SOUTHERN_EUROPE,2,map to Danone,append_candidate
appended_new,Coca-Cola,The Coca-Cola Company,direct,beverages,BENELUX|FRANCE|SOUTHERN_EUROPE|DACH,2,map to The Coca-Cola Company,append_candidate
appended_new,quaker,PepsiCo,direct,cereals,SOUTHERN_EUROPE|US_CANADA,2,map to PepsiCo,append_candidate
appended_new,aldi sun quench,Aldi,direct,beverages,UK_IE,2,map to Aldi,append_candidate
appended_new,auchan,Auchan,direct,beverages,FRANCE|DACH,2,map to Auchan,append_candidate
appended_new,auchan,Auchan,direct,snacks,FRANCE|UK_IE,2,map to Auchan,append_candidate
appended_new,auchan baby,Auchan,direct,dairies,FRANCE,2,map to Auchan,append_candidate
appended_new,Fanta,The Coca-Cola Company,direct,beverages,FRANCE|SOUTHERN_EUROPE|UK_IE,2,map to The Coca-Cola Company,append_candidate
appended_new,paturages,Les Mousquetaires / Intermarché,direct,dairies,BENELUX|FRANCE|SOUTHERN_EUROPE,2,map to Les Mousquetaires / Intermarché,append_candidate
appended_new,paturages,Les Mousquetaires / Intermarché,direct,dairies,FRANCE|DACH,2,map to Les Mousquetaires / Intermarché,append_candidate
appended_new,paturages,Les Mousquetaires / Intermarché,direct,dairies,US_CANADA,2,map to Les Mousquetaires / Intermarché,append_candidate
appended_new,paturages bio,Les Mousquetaires / Intermarché,direct,dairies,FRANCE,2,map to Les Mousquetaires / Intermarché,append_candidate
appended_new,Simpl,Carrefour,direct,snacks,FRANCE,2,map to Carrefour,append_candidate
appended_new,coop naturaplan bio,Coop,direct,dairies,FRANCE|DACH,2,map to Coop,append_candidate
appended_new,Ruffles,PepsiCo,direct,dairies,US_CANADA,2,map to PepsiCo,append_candidate
appended_new,casino delices,Groupe Casino,direct,beverages,FRANCE,2,map to Groupe Casino,append_candidate
appended_new,casino delices,Groupe Casino,direct,dairies,FRANCE,2,map to Groupe Casino,append_candidate
appended_new,casino famili,Groupe Casino,direct,cereals,FRANCE,2,map to Groupe Casino,append_candidate
appended_new,casino famili,Groupe Casino,direct,snacks,FRANCE,2,map to Groupe Casino,append_candidate
appended_new,casino saveurs dailleurs,Groupe Casino,direct,snacks,FRANCE,2,map to Groupe Casino,append_candidate
appended_new,coop fine food,Coop,direct,snacks,FRANCE|DACH,2,map to Coop,append_candidate
appended_new,Carrefour Bio,Carrefour,direct,cereals,BENELUX|FRANCE,2,map to Carrefour,append_candidate
appended_new,Doritos,PepsiCo,direct,snacks,FRANCE|US_CANADA,2,map to PepsiCo,append_candidate
appended_new,Doritos,PepsiCo,direct,snacks,SOUTHERN_EUROPE|UK_IE,2,map to PepsiCo,append_candidate
appended_new,monoprix ptit prix,Monoprix,direct,dairies,FRANCE,2,map to Monoprix,append_candidate
appended_new,paturage des monts du lyonnais,Les Mousquetaires / Intermarché,direct,dairies,FRANCE,2,map to Les Mousquetaires / Intermarché,append_candidate
appended_new,Fanta,The Coca-Cola Company,direct,beverages,FRANCE|DACH|SOUTHERN_EUROPE,2,map to The Coca-Cola Company,append_candidate
appended_new,Fanta,The Coca-Cola Company,direct,beverages,FRANCE|DACH|SOUTHERN_EUROPE|UK_IE,2,map to The Coca-Cola Company,append_candidate
appended_new,Fanta,The Coca-Cola Company,direct,beverages,FRANCE|SOUTHERN_EUROPE|DACH,2,map to The Coca-Cola Company,append_candidate
appended_new,Schweppes,Suntory Beverage & Food,market_scoped,beverages,DACH|FRANCE,2,approve proposed,append_candidate
appended_new,coop naturaplan bio,Coop,direct,snacks,FRANCE|DACH,2,map to Coop,append_candidate
appended_new,coop qualite and prix,Coop,direct,snacks,FRANCE|DACH,2,map to Coop,append_candidate
appended_new,crunch,Nestlé,direct,cereals,BENELUX|FRANCE,2,map to Nestlé,append_candidate
appended_new,Ritz,Mondelēz International,direct,snacks,DACH|US_CANADA,2,map to Mondelēz International,append_candidate
appended_new,sainsburys,Sainsbury's,direct,dairies,DACH|UK_IE,2,map to Sainsbury's,append_candidate
appended_new,sainsburys,Sainsbury's,direct,dairies,FRANCE,2,map to Sainsbury's,append_candidate
appended_new,sainsburys,Sainsbury's,direct,dairies,UK_IE|US_CANADA,2,map to Sainsbury's,append_candidate
appended_new,Simpl,Carrefour,direct,dairies,FRANCE|SOUTHERN_EUROPE,2,map to Carrefour,append_candidate
appended_new,Smarties,Nestlé,market_scoped,snacks,FRANCE|DACH,2,approve proposed,append_candidate
appended_new,SodaStream,PepsiCo,direct,beverages,BENELUX|FRANCE,2,map to PepsiCo,append_candidate
appended_new,SodaStream,PepsiCo,direct,beverages,BENELUX|FRANCE|DACH,2,map to PepsiCo,append_candidate
appended_new,st môret,Savencia,direct,dairies,BENELUX|FRANCE|DACH,2,map to Savencia,append_candidate
appended_new,tartare,Savencia,direct,dairies,BENELUX|FRANCE,2,map to Savencia,append_candidate
appended_new,Quaker Oats,PepsiCo,direct,cereals,FRANCE|UK_IE,2,map to PepsiCo,append_candidate
appended_new,Quaker Oats,PepsiCo,direct,cereals,FRANCE|US_CANADA,2,map to PepsiCo,append_candidate
appended_new,Ritz,Mondelēz International,direct,snacks,UK_IE|US_CANADA,2,map to Mondelēz International,append_candidate
appended_new,Quality Street,Nestlé,direct,snacks,FRANCE,2,map to Nestlé,append_candidate
appended_new,crunch,Nestlé,direct,snacks,US_CANADA,2,map to Nestlé,append_candidate
appended_new,Fitness,Nestlé,direct,snacks,BENELUX|FRANCE|SOUTHERN_EUROPE,2,map to Nestlé,append_candidate
appended_new,Toblerone,Mondelēz International,direct,snacks,FRANCE|DACH|SOUTHERN_EUROPE,2,map to Mondelēz International,append_candidate
appended_new,SodaStream,PepsiCo,direct,beverages,FRANCE|DACH|NORDICS,2,map to PepsiCo,append_candidate
appended_new,Sprite,The Coca-Cola Company,direct,beverages,FRANCE|US_CANADA,2,map to The Coca-Cola Company,append_candidate
appended_new,carrefour,Carrefour,direct,snacks,FRANCE|SOUTHERN_EUROPE|DACH,2,map to Carrefour,append_candidate
appended_new,président,Lactalis,direct,dairies,BENELUX|FRANCE|SOUTHERN_EUROPE,2,map to Lactalis,append_candidate
appended_new,président,Lactalis,direct,dairies,BENELUX|FRANCE|UK_IE,2,map to Lactalis,append_candidate
appended_new,président,Lactalis,direct,dairies,FRANCE|DACH|SOUTHERN_EUROPE,2,map to Lactalis,append_candidate
appended_new,Fitness,Nestlé,direct,cereals,BENELUX|FRANCE|DACH,2,map to Nestlé,append_candidate
appended_new,Fitness,Nestlé,direct,cereals,BENELUX|FRANCE|SOUTHERN_EUROPE,2,map to Nestlé,append_candidate
appended_new,Fitness,Nestlé,direct,cereals,FRANCE|DACH,2,map to Nestlé,append_candidate
appended_new,Fitness,Nestlé,direct,cereals,FRANCE|SOUTHERN_EUROPE,2,map to Nestlé,append_candidate
appended_new,marque repere,E.Leclerc,direct,cereals,FRANCE|DACH,2,map to E.Leclerc,append_candidate
appended_new,Pepsi,PepsiCo,direct,beverages,US_CANADA|FRANCE,2,map to PepsiCo,append_candidate
appended_new,Carrefour Extra,Carrefour,direct,beverages,FRANCE|SOUTHERN_EUROPE,2,map to Carrefour,append_candidate
appended_new,Chocapic,Nestlé,direct,cereals,BENELUX|FRANCE|DACH,2,map to Nestlé,append_candidate
appended_new,danone,Danone,direct,dairies,US_CANADA|FRANCE,2,approve proposed,append_candidate
appended_new,e.leclerc,E.Leclerc,direct,dairies,US_CANADA,2,map to E.Leclerc,append_candidate
appended_new,danone,Danone,direct,dairies,BENELUX|FRANCE|SOUTHERN_EUROPE,2,approve proposed,append_candidate
appended_new,Fanta,The Coca-Cola Company,direct,beverages,BENELUX|FRANCE|DACH|UK_IE,2,map to The Coca-Cola Company,append_candidate
appended_new,Fanta,The Coca-Cola Company,direct,beverages,BENELUX|FRANCE|SOUTHERN_EUROPE,2,map to The Coca-Cola Company,append_candidate
appended_new,Fanta,The Coca-Cola Company,direct,beverages,BENELUX|UK_IE,2,map to The Coca-Cola Company,append_candidate
appended_new,Fanta,The Coca-Cola Company,direct,beverages,DACH|UK_IE,2,map to The Coca-Cola Company,append_candidate
appended_new,carrefour filiere qualite,Carrefour,direct,beverages,BENELUX|FRANCE,2,map to Carrefour,append_candidate
appended_new,tesco,Tesco,direct,cereals,FRANCE,2,map to Tesco,append_candidate
appended_new,Carrefour Classic,Carrefour,direct,dairies,BENELUX|FRANCE,2,map to Carrefour,append_candidate
appended_new,Carrefour Classic,Carrefour,direct,dairies,BENELUX|FRANCE|SOUTHERN_EUROPE,2,map to Carrefour,append_candidate
appended_new,Oreo,Mondelēz International,direct,snacks,FRANCE|DACH|US_CANADA,2,map to Mondelēz International,append_candidate
appended_new,Oreo,Mondelēz International,direct,snacks,FRANCE|NORDICS,2,map to Mondelēz International,append_candidate
appended_new,kiri,Bel Group,direct,dairies,DACH|FRANCE,2,map to Bel Group,append_candidate
appended_new,Oreo,Mondelēz International,direct,snacks,NORDICS|FRANCE|SOUTHERN_EUROPE,2,map to Mondelēz International,append_candidate
appended_new,Carrefour Kids,Carrefour,direct,dairies,BENELUX|FRANCE,2,map to Carrefour,append_candidate
appended_new,Carrefour Sensation,Carrefour,direct,dairies,BENELUX|FRANCE,2,map to Carrefour,append_candidate
appended_new,Gatorade,PepsiCo,direct,beverages,FRANCE|DACH,2,map to PepsiCo,append_candidate
appended_new,KitKat,Nestlé,market_scoped,snacks,FRANCE|DACH|SOUTHERN_EUROPE,2,approve proposed,append_candidate
updated_existing,Häagen-Dazs,Froneri,market_scoped,dairies,US_CANADA,2,approve proposed,append_candidate
appended_new,marque repere,E.Leclerc,direct,beverages,BENELUX|FRANCE,2,map to E.Leclerc,append_candidate
appended_new,selection carrefour,Carrefour,direct,beverages,FRANCE,2,map to Carrefour,append_candidate
appended_new,carrefour market,Carrefour,direct,beverages,FRANCE,2,map to Carrefour,append_candidate
appended_new,Toblerone,Mondelēz International,direct,snacks,FRANCE|SOUTHERN_EUROPE|US_CANADA,2,map to Mondelēz International,append_candidate
appended_new,Tostitos,PepsiCo,direct,snacks,FRANCE,2,map to PepsiCo,append_candidate
appended_new,Tostitos,PepsiCo,direct,snacks,FRANCE|US_CANADA,2,map to PepsiCo,append_candidate
appended_new,quaker,PepsiCo,direct,cereals,SOUTHERN_EUROPE|UK_IE,2,map to PepsiCo,append_candidate
appended_new,quaker,PepsiCo,direct,cereals,BENELUX|FRANCE|SOUTHERN_EUROPE|DACH,2,map to PepsiCo,append_candidate
appended_new,lion,Nestlé,direct,snacks,BENELUX|FRANCE,2,map to Nestlé,append_candidate
appended_new,lion,Nestlé,direct,snacks,FRANCE|DACH,2,map to Nestlé,append_candidate
appended_new,KitKat,Nestlé,market_scoped,snacks,FRANCE|BENELUX,2,approve proposed,append_candidate
appended_new,Monster Energy,Monster Beverage Corp,direct,beverages,SOUTHERN_EUROPE|UK_IE,2,approve proposed,append_candidate
appended_new,le rustique,Savencia,direct,dairies,UK_IE,2,map to Savencia,append_candidate
appended_new,Oreo,Mondelēz International,direct,snacks,DACH|UK_IE,2,map to Mondelēz International,append_candidate
appended_new,la laitiere,Nestlé,direct,dairies,FRANCE|DACH,2,map to Nestlé,append_candidate
appended_new,quaker,PepsiCo,direct,cereals,FRANCE|DACH,2,map to PepsiCo,append_candidate
appended_new,quaker,PepsiCo,direct,cereals,FRANCE|DACH|SOUTHERN_EUROPE,2,map to PepsiCo,append_candidate
appended_new,Dr Pepper,The Coca-Cola Company,market_scoped,beverages,FRANCE|UK_IE,2,approve proposed,append_candidate
appended_new,perugina,Nestlé,direct,snacks,FRANCE,2,map to Nestlé,append_candidate
appended_new,Volvic,Danone,direct,beverages,BENELUX|FRANCE|DACH,2,map to Danone,append_candidate
appended_new,Volvic,Danone,direct,beverages,DACH|US_CANADA,2,map to Danone,append_candidate
appended_new,Walkers,PepsiCo,direct,beverages,FRANCE,2,map to PepsiCo,append_candidate
appended_new,Walkers,PepsiCo,direct,snacks,DACH|UK_IE,2,map to PepsiCo,append_candidate
appended_new,Walkers,PepsiCo,direct,snacks,DACH|UK_IE|US_CANADA,2,map to PepsiCo,append_candidate
appended_new,aldi,Aldi,direct,beverages,DACH|US_CANADA,2,map to Aldi,append_candidate
appended_new,leclerc traiteur,E.Leclerc,direct,snacks,FRANCE,2,map to E.Leclerc,append_candidate
appended_new,lidl,Lidl,direct,beverages,BENELUX|FRANCE,2,map to Lidl,append_candidate
appended_new,lidl,Lidl,direct,beverages,BENELUX|UK_IE,2,map to Lidl,append_candidate
appended_new,lidl,Lidl,direct,beverages,FRANCE|BENELUX,2,map to Lidl,append_candidate
appended_new,lidl,Lidl,direct,beverages,FRANCE|DACH|US_CANADA,2,map to Lidl,append_candidate
appended_new,marque repere,E.Leclerc,direct,beverages,FRANCE|SOUTHERN_EUROPE,2,map to E.Leclerc,append_candidate
appended_new,Lay's,PepsiCo,direct,snacks,US_CANADA|FRANCE,2,map to PepsiCo,append_candidate
appended_new,lindt excellence,Lindt & Sprüngli,direct,snacks,US_CANADA,2,map to Lindt & Sprüngli,append_candidate
appended_new,Walkers,PepsiCo,direct,snacks,FRANCE|DACH|UK_IE,2,map to PepsiCo,append_candidate
appended_new,Coca-Cola,The Coca-Cola Company,direct,beverages,DACH|FRANCE,2,map to The Coca-Cola Company,append_candidate
appended_new,Coca-Cola,The Coca-Cola Company,direct,beverages,DACH|UK_IE,2,map to The Coca-Cola Company,append_candidate
appended_new,Coca-Cola,The Coca-Cola Company,direct,beverages,DACH|US_CANADA,2,map to The Coca-Cola Company,append_candidate
appended_new,Coca-Cola,The Coca-Cola Company,direct,beverages,NORDICS|FRANCE,2,map to The Coca-Cola Company,append_candidate
appended_new,Walkers,PepsiCo,direct,snacks,FRANCE|DACH|US_CANADA,2,map to PepsiCo,append_candidate
appended_new,u,Système U,direct,beverages,BENELUX|FRANCE,2,map to Système U,append_candidate
appended_new,Monster Energy,Monster Beverage Corp (Coca-Cola 20% stake / exclusive distrib),direct,beverages,FRANCE|US_CANADA,2,approve proposed,append_candidate
appended_new,Lay's,PepsiCo,direct,snacks,NORDICS|UK_IE,2,map to PepsiCo,append_candidate
appended_new,lindt,Lindt & Sprüngli,direct,snacks,FRANCE|DACH|SOUTHERN_EUROPE,2,map to Lindt & Sprüngli,append_candidate
appended_new,lindt,Lindt & Sprüngli,direct,snacks,FRANCE|DACH|UK_IE,2,map to Lindt & Sprüngli,append_candidate
appended_new,lindt,Lindt & Sprüngli,direct,snacks,FRANCE|DACH|US_CANADA,2,map to Lindt & Sprüngli,append_candidate
appended_new,Nesquik,Nestlé,direct,dairies,FRANCE|SOUTHERN_EUROPE,2,map to Nestlé,append_candidate
appended_new,Nesquik,Nestlé,direct,snacks,FRANCE|SOUTHERN_EUROPE,2,map to Nestlé,append_candidate
appended_new,lidl,Lidl,direct,dairies,DACH|UK_IE,2,map to Lidl,append_candidate
appended_new,Nesquik,Nestlé,direct,beverages,BENELUX|FRANCE|DACH|SOUTHERN_EUROPE,2,map to Nestlé,append_candidate
