brand_entity_raw,normalized_brand,brand_alias_source,brand_alias_review_status,brand_entity_source,primary_country,observed_market_region_codes,query_category,product_count,example_product_names,example_off_brands_raw
hu,Hu,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Panama,US_CANADA,snacks,1,Simple Milk Chocolate,Hu
hsu fu chi,Hsu Fu Chi,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,United States,US_CANADA,snacks,1,Egg roll candy,Hsu Fu Chi
honest tea,Honest Tea,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|US_CANADA,beverages,1,Organic Honey Green Tea,Honest Tea
hipro,HiPRO,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|US_CANADA,dairies,1,Hipro crème dessert saveur vanille,Hipro
hipro,HiPRO,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Belgium,BENELUX|FRANCE|US_CANADA,dairies,1,Hipro saveur coco,Hipro
kellogg's,Kellogg's,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|DACH|US_CANADA,cereals,1,Corn Flakes,Kellogg's
kellogg's,Kellogg's,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|DACH|UK_IE,snacks,1,Rice Krispies,Kellogg's
kellogg's,Kellogg's,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|DACH|SOUTHERN_EUROPE,cereals,1,Smacks,Kellogg's
kellogg's,Kellogg's,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|DACH,snacks,1,Squares,Kellogg's
kellogg's,Kellogg's,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE,beverages,1,Sirop grenadine,Kellogg's
kellogg's,Kellogg's,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,European Union,FRANCE,snacks,1,Special K Fibre Delice au Chocolat,"Kellogg's, Special K"
kellogg's,Kellogg's,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Kuwait,US_CANADA,cereals,1,Cereal,Kellogg’s
kellogg's,Kellogg's,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Japan,US_CANADA,cereals,1,Frosted Flakes of Corn,Kellogg's
kellogg's,Kellogg's,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Italy,SOUTHERN_EUROPE|UK_IE,cereals,1,Fiocchi di frumento integrale,Kellogg's
kellogg's,Kellogg's,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Ireland,UK_IE|US_CANADA,cereals,1,Coco Pops,Kellogg's
kellogg's,Kellogg's,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,India,SOUTHERN_EUROPE|US_CANADA,cereals,1,Froot loops marshmallows,Kellogg's
kellogg's,Kellogg's,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Greece,SOUTHERN_EUROPE|UK_IE,cereals,1,,"Kellogg's,Frosties"
kellogg's,Kellogg's,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Greece,NORDICS|UK_IE,cereals,1,Extra granola milk chocolate,Kellogg's
hershey's,Hershey’s,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Mexico,US_CANADA,snacks,1,HR-KISSES MK CHOCO 306G,Hershey’s
hershey's,Hershey’s,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|UK_IE|US_CANADA,snacks,1,Special Dark - Mildly Sweet Chocolate (Giant Bar),Hershey's
hershey's,Hershey’s,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|DACH|US_CANADA,beverages,1,Hershey’s Syrup,Hershey’s
hershey's,Hershey’s,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Bolivia,US_CANADA,dairies,1,Hershey's Chocolate Milk,Hershey’s
hershey's,Hershey’s,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Belgium,BENELUX|FRANCE,snacks,1,Cookies 'n' Creme Candy Bar,Hershey's
kellogg's,Kellogg's,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Germany,DACH|UK_IE|US_CANADA,cereals,1,Raisin bran breakfast cereal,Kellogg's
kellogg's,Kellogg's,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Germany,DACH|UK_IE,snacks,1,Pop tarts hot fudge sundae 4 x 2 Stück,Kellogg's
kellogg's,Kellogg's,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Germany,DACH|UK_IE,cereals,1,,Kellogg's
kellogg's,Kellogg's,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Germany,DACH|SOUTHERN_EUROPE|UK_IE,cereals,1,Coco pops Risetti,Kellogg's
knorr,Knorr,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,Argentina,FRANCE,beverages,1,Sopa Quick Veget. n,Knorr
kisses,Kisses,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,United States,US_CANADA,snacks,1,Rainbow Brownie Kisses,Kisses
kellogg's,Kellogg's,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,United Kingdom,UK_IE|US_CANADA,snacks,1,"Frosted toaster pastries, cherry",Kelloggs
kellogg's,Kellogg's,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Turkey,US_CANADA,cereals,1,Special k cereal oats & honey,Kellogg's
heinz,Heinz,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,United Kingdom,UK_IE,snacks,1,,Heinz
heinz,Heinz,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Ireland,UK_IE,dairies,1,"HEINZ TOMATO, GRANA PADANO & MASCARPONE PASTA SAUCE",HEINZ
heinz,Heinz,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Germany,DACH|US_CANADA,beverages,1,Kool-Aid,Heinz
heinz,Heinz,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|BENELUX|US_CANADA,snacks,1,Chocoladevlokken melk,"De Ruijter, Heinz, Koninklijke De Ruijter B.V."
heinz,Heinz,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|BENELUX,cereals,1,,"Brinta, Heinz"
heinz,Heinz,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE,dairies,1,Parmesan style grated topping,Heinz
heinz,Heinz,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE,cereals,1,7+ Months First Steps Blueberry Porridge,Heinz
heinz,Heinz,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE,beverages,1,Tomato juice,Heinz
heinz,Heinz,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Canada,US_CANADA|FRANCE,dairies,1,Swiss Cheese Slices,"Cracker Barrel, Heinz"
heinz,Heinz,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Canada,US_CANADA|FRANCE,beverages,1,Jus de tomate,Heinz
kellogg's,Kellogg's,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Puerto Rico,UK_IE,cereals,1,Frosted Flakes,Kellogg's
kellogg's,Kellogg's,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Malta,UK_IE,cereals,1,coco pops,Kellogg's
kraft,Kraft,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Bolivia,FRANCE|US_CANADA,dairies,1,Parmesan Cheese,Kraft
kraft,Kraft,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Belgium,BENELUX|FRANCE,cereals,1,Vitalis Roasted Muesli Fraise-Vanille Bourbon,"Dr. Oetker, Kraft, Vitalis"
heinz,Heinz,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Belgium,BENELUX|FRANCE,cereals,1,Brinta Petit déjeuner aux céréales complètes,"Brinta, Heinz"
halls,Halls,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,United States,US_CANADA,snacks,1,Halls,Halls
halls,Halls,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,Bolivia,US_CANADA,snacks,1,Halls Mentol,Halls
gamesa,Gamesa,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Spain,SOUTHERN_EUROPE|US_CANADA,snacks,1,Marias,Gamesa
gamesa,Gamesa,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|SOUTHERN_EUROPE,snacks,1,Barras de coco,Gamesa
felix,Felix,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|NORDICS,cereals,1,Risgröt,Felix
erikli,Erikli,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|DACH,beverages,1,,Erikli
drumstick,Drumstick,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,Norway,NORDICS|UK_IE,snacks,1,Marvellous mallows,Drumstick
dot s pretzels,Dot's Pretzels,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,United States,US_CANADA,snacks,1,Dot’s Homestyle Pretzels,Dot's pretzels
dolce gusto,Nescafé Dolce Gusto,curated_mechanical_brand_alias,confirmed,first_off_brand_token_fallback,France,FRANCE|DACH,beverages,1,Espresso extra crema,Dolce Gusto
kraft,Kraft,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Australia,FRANCE,dairies,1,Cheddar,"Dairylea, Kraft"
kraft,Kraft,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Algeria,FRANCE,snacks,1,oreo peanut,kraft
knorr,Knorr,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|DACH,snacks,1,Stocki Snack,Knorr
knorr,Knorr,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,Belgium,BENELUX|FRANCE|DACH,beverages,1,Hühnerbouillon,Knorr
la laitiere,La Laitière,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Afghanistan,BENELUX|FRANCE,dairies,1,Feuilleté de Mousse Menthe,"Nestlé, La Laitière"
kraft singles,Kraft Singles,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE,dairies,1,White American,Kraft Singles
dolce gusto,Nescafé Dolce Gusto,curated_mechanical_brand_alias,confirmed,first_off_brand_token_fallback,France,FRANCE,dairies,1,Choccocino,Dolce Gusto
dolce gusto,Nescafé Dolce Gusto,curated_mechanical_brand_alias,confirmed,first_off_brand_token_fallback,Belgium,BENELUX|FRANCE|DACH|SOUTHERN_EUROPE,beverages,1,,Dolce gusto
crunch,Crunch,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,United Kingdom,UK_IE,snacks,1,Nestlé Crunch,"Crunch,Nestlé"
crunch,Crunch,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|US_CANADA,snacks,1,Crunch - Chocolat au lait noisettes,"Nestlé, Crunch"
crunch,Crunch,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|DACH,cereals,1,NESTLE CRUNCH Céréales 750g,"Nestlé, Crunch"
crunch,Crunch,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Belgium,BENELUX|FRANCE|SOUTHERN_EUROPE|DACH,snacks,1,,"Nestlé, Crunch"
crunch,Crunch,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Belgium,BENELUX|FRANCE|DACH,snacks,1,CRUNCH Lait Tablette 100g,"Nestlé, Crunch"
cote d or,Cote d'Or,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|US_CANADA,snacks,1,Cote d'or bouchees chocolate pieces milk praline,côte d'or
kraft,Kraft,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,United Kingdom,UK_IE,dairies,1,Light Philadelphia Chives,"Kraft,Philadelphia"
kraft,Kraft,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Thailand,US_CANADA,dairies,1,Mexican Style Four Cheese,Kraft
kraft,Kraft,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Puerto Rico,US_CANADA,dairies,1,Mozzarella Shredded Fat Free Mozzarella Cheese,Kraft
kraft,Kraft,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|SOUTHERN_EUROPE,dairies,1,Sottilette classiche,Kraft
kraft,Kraft,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|DACH,dairies,1,Singles,Kraft
kraft,Kraft,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE,beverages,1,Cristaux Pour Boissons (limonade Rose),Kraft
lion,Lion,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Egypt,FRANCE,snacks,1,Lion Peanut,"Nestlé, Lion"
lion,Lion,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Denmark,NORDICS|FRANCE|DACH,snacks,1,Lion,"Nestlé, Lion"
lion,Lion,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Belgium,BENELUX|NORDICS|FRANCE,snacks,1,LION Barres chocolatées,"Lion, Nestlé"
lion,Lion,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Belarus,FRANCE,snacks,1,Lion,"Nestlé, Lion"
lion,Lion,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Austria,DACH|FRANCE,cereals,1,Crunchy muesli Lion,"Nestlé, Lion"
light fit,Light & Fit,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,United States,US_CANADA,dairies,1,Light & Fit Flavored Greek Yogurt,Light + Fit
light and free,Light & Free,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Ireland,UK_IE,dairies,1,Light &free,"Light & Free,Danone"
light and free,Light & Free,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|UK_IE,dairies,1,SKYR - Light & Free - blueberry blast,"Danone, Light & Free"
light and free,Light & Free,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE,beverages,1,Cola Light With Stevia 330ML Free Sugar,"Danone, Light & Free"
light and free,Light & Free,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Afghanistan,FRANCE,dairies,1,Light & free skyr nature 145 g x 1,"Danone, Light & free, Light & free skyr"
lay s,Lay’s,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|SOUTHERN_EUROPE,snacks,1,Patatas fritas Cheese & Onion bolsa 170 g,Lay´s
la lechera,La Lechera,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|SOUTHERN_EUROPE,dairies,1,Leche condensada desnatada,La Lechera
la laitiere,La Laitière,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|SOUTHERN_EUROPE,dairies,1,La Laitière le yaourt au citron,"Nestlé, LA LAITIÈRE"
la laitiere,La Laitière,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|DACH|US_CANADA,dairies,1,Secret de mousse,"La Laitière, Nestle"
la laitiere,La Laitière,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE,snacks,1,Clafoutis aux pommes façon tatin,"Nestlé, La Laitière"
la laitiere,La Laitière,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Belgium,BENELUX|FRANCE|UK_IE,dairies,1,Le Petit Pot de Crème au Chocolat,La Laitière
lion,Lion,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,United States,US_CANADA,beverages,1,Coffee,Lion
lion,Lion,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|US_CANADA,cereals,1,Céréales Lion Caramel & Chocolat,"Nestlé, Lion"
lion,Lion,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|NORDICS,snacks,1,Lion 2 go,"Nestlé, Lion"
lion,Lion,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|DACH|BENELUX|SOUTHERN_EUROPE,snacks,1,LION Brownie (5x30g),"Nestlé,Lion"
lion,Lion,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|DACH,cereals,1,"NESTLE LION Céréales 1,05 kg","Nestlé, Lion"
lion,Lion,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|BENELUX|SOUTHERN_EUROPE,snacks,1,LION Barres chocolatées - 3x42g,"Lion, Nestlé"
cote d or,Cote d'Or,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|UK_IE,snacks,1,Nougatti,Côte d'Or
cote d or,Cote d'Or,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|SOUTHERN_EUROPE,snacks,1,Noir 86% Extra intense,Côte d'Or
cote d or,Cote d'Or,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,Belgium,BENELUX|FRANCE|DACH,snacks,1,lait et noisette,Côte d'Or
cote d or,Cote d'Or,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,Andorra,BENELUX|FRANCE,snacks,1,Chocolat noir bio caramel beurre salé,Côte d'Or
cote d or,Cote d'Or,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,Algeria,FRANCE|BENELUX,snacks,1,180G LT NOISETTE COTE D OR,Côte d'Or
cote d or,Cote d'Or,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,Algeria,BENELUX|FRANCE,snacks,1,100G COTE D'OR NOIR ORIGINAL,CÔTE D'OR
costa coffee,Costa Coffee,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,United Kingdom,UK_IE,dairies,1,Wiltshire ham and mature chedda,Costa Coffee
costa coffee,Costa Coffee,top9_portfolio_brand_alias,confirmed,existing_company_brand_mapping_token_match,United Kingdom,UK_IE,cereals,1,Berry Bircher,Costa Coffee
Sanpellegrino,San Pellegrino,curated_mechanical_brand_alias,confirmed,top9_portfolio_token_match,France,FRANCE|SOUTHERN_EUROPE|DACH,beverages,1,,"Nestlé, San Pellegrino"
Sanpellegrino,San Pellegrino,curated_mechanical_brand_alias,confirmed,top9_portfolio_token_match,France,FRANCE|NORDICS,beverages,1,Sanpellegrino aranciata rossa,"Nestlé, San Pellegrino"
lu,LU,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|SOUTHERN_EUROPE,cereals,1,Principe a cucharadas,Lu
lu,LU,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|DACH|SOUTHERN_EUROPE,snacks,1,Mikado,Lu
lu,LU,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE|DACH|BENELUX,snacks,1,,Lu
lu,LU,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE,cereals,1,Craquotte,LU
lu,LU,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,France,FRANCE,beverages,1,Vin de Savoie,LU
lu,LU,curated_mechanical_brand_alias,confirmed,existing_company_brand_mapping_token_match,Denmark,NORDICS|FRANCE|DACH,snacks,1,Lu Prince Kakaokiks 1 Rulle,Lu
