barcode,product_name,normalized_brand,primary_brand,query_category,primary_country,observed_market_region_codes,visible_company_owner,ownership_resolution_status,company_mapping_source
2020000051046,Croissants aux amandes,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
200811014108,Croissants beurre,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000016534306,Croissants nature,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
251124013784,Croissants pur beurre,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
1900000029089,Croissants x5,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
216441013053,Crookie Maison,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3564709177267,Croquants de Cordes sur Cirl,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3564709186979,Croquants fabriqués en Auvergne a la framboise,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3564709041391,Crêpes dentelle de Bretagne,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3533950000525,Diplomate raisin,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
252840017056,Donny's Chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3201300000722,Donut Décor Sucre,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
216460019029,Donut choco caramel X4 decongele,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3201300001132,Donuts Parfum Caramel,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
215536019611,Donuts The Original Doony's Nature Sucré,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
201735009188,Donuts caramel,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
204858023611,Doony's Glacés,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2096527329258,Doonys chocolat x6 congelés,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
4016150002647,Doony’s nature Sucre,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000008012089,Eclair *6,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
240607028865,Eclair au cafe Leclerc,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
90010105653965,Eclair au chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
206611017059,Eclairs au chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3700931531198,Eclairs chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
220721016405,Eclairs chocolat x4,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
209941013128,Eclairs x2 chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
272411016400,Escargots pépites chocolat x4,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000002376286,Flan,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3000000492093,Flan,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3660454016469,Flan Nature,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
201790019023,Flan Nature,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
236817020997,Flan coco,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3000000211854,Flan coco,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
20009495935,Flan nature,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
200885014431,Flan nature,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
209001025917,Flan nature,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
222307036081,Flan nature,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
239015015741,Flan patissier,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
240564015748,Flan patissier,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3802150027480,Flan patissier,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
209308036081,Flan patissier a l’ancienne,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3700462035004,Flan patissier aux oeufs 6 parts,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
259109016737,Flan patissier leclerc,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
207168111184,Fraisier,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3802150068759,Fraisier,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
205078095112,Fraisier,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
211840047883,Fraisier,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
205910051825,Frangipane,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2195003000428,Frangipane,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
207796028533,Gache Genereuse,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000000424811,Galette Frangipane,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
216119028211,Galette Frangipane,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
272236045593,Galette Frangipane,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3461186883776,Galette Frangipane 6 / 8 Personnes,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
208306038707,Galette Frangipane 6 Part,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
242130038700,Galette Frangipane 6 Personnes,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
203327024203,Galette Frangipane 6 pers,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
204215025586,Galette Frangipane 6 personnes,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
219020042642,Galette Frangipane 8 Personnes,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
203075014105,Galette Nantaise,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
216153044611,Galette des Rois,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3100002000736,Galette des rois,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
202032032732,Galette des rois,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3461180390065,Galette des rois,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
230728025911,Galette des rois pomme,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000000530253,Galette frangipane,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
202581039039,Galette frangipane,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
203450032472,Galette frangipane,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
204661042649,Galette frangipane,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
204662055105,Galette frangipane,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
206583045593,Galette frangipane,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
40100616,Galette frangipane,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000001751909,Galette frangipane,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3461180382930,Galette frangipane Bio,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3501541004641,Galette frangipane D/28,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
216807032735,Galette frangipane leclerc,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
208586039036,Galette frangipane pur beurre LECLERC,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000000082417,Galette frangipane spider man,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000001736173,Galette poire choco,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
205530078394,Galette poire chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
203327025910,Galette pomme,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3564709021768,Galettes Bretonnes,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3564709161761,Gaufres des Flandres - Fourrées saveur vergeoise,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3564709047317,Gaufres fines du Nord pur beurre,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3564709163277,Gaufrette amusante du Nord Nos Régions ont du Talent,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
246854023615,Genoise nature 22 cm,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
203605040673,Grande Galette Frangipane,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3564709015446,Gâche vendéenne Pur Beurre à la crème fraîche,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3564709171838,Gâteau Basque Cerise Noire,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000000518886,Gâteau basque,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3664785149254,Gâteau basque,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
71490229,Jalousie aux pommes,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
203055014439,Jalousie pomme,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
200620013125,Jalousie pommes,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
204222055767,Kouign Amann,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
209984011815,Kouign Amann Individuel Nature ou Framboise,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
203452042646,Kouign Amann pommes,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
297428045854,L’assiette de profiteroles 15 choux,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
257238038705,MILLE FEUILLE,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000001791431,Macaron,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
250084022966,Macaron,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3760270380000,Macaron Vanille x3 pièces,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3015678200680,Macaron decongelé,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000000813493,Macarons,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
205292058719,Macarons,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
251413022961,Macarons,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
207841058713,Macarons leclerc,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
216417024274,Macarons x12 Fruités,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000000110721,Madeleine vanille crème brûlée,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3564709176048,Madeleines coquilles au caramel,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
210133022439,Manalas pepites,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3001062000912,Mannele Pépites de Chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2057496000005,Maxi pain choco,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000000002620,Melange salade,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3573451100102,Meringue Amande,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000000004488,Miche blanche cuite sol 200g,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
216263019028,Mille Feuille Fondant,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
20009494945,Mille feuille,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
203262020339,Millefeuille *2,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000000083278,Millefeuille X2 Leclerc,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
201860011155,Millefeuille vanille x2,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
208034029527,Millefeuilles,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3700331993381,Mini chaussons aux pommes,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000002105596,Mini rocher coco,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3760335911910,Mochi creme yuzu,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
207368038700,Moelleux chocolat 4/6 parts,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
203093017058,Muffin chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
203377019358,Muffin fruits du jardin x2,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
222083025910,Muffin fruits rouge,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
207127026894,Muffin fruits rouges,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
204098027554,Muffins Chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3760121560674,Muffins Myrtilles,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2100007331393,Muffins aux fruits rouges Leclerc,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000008017251,Muffins citron x2,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
4016150002692,Muffins double chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2020002871994,Muffins fruit du jardin,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3535709040912,Navettes de Provence,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
251780037391,Navettes x30,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3564709000183,Nos régions ont du talent - Nougat de Montélimar - Tendre,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
1204531020332,PATE D'OURS,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
220548008867,Pain Chocolat Beurre,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3228732008867,Pain Chocolat Beurre,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3700331990229,Pain Chocolat Pur Beurre *6,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
209005017710,Pain au Chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
272627030832,Pain au Chocolat pur beurre,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
232190018699,Pain au choco barquette,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
201147018372,Pain au chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
203239026890,Pain au chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3201300000050,Pain au chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3201300009992,Pain au chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
6607401,Pain au chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
250105029523,Pain au chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3201300000548,Pain au chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
201060010828,Pain au chocolat 3 Meuniers Leclerc,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
208169007544,Pain au chocolat AOP,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
205420022964,Pain au chocolat Bridor,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
6999999259053,"Pain au chocolat X5 ""3meuni""",leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000000350714,Pain au chocolat au beurre,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
203010011817,Pain au chocolat au beurre AOP Charentes-Poitou,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
990530101081193156,Pain au chocolat beurre,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2020000713388,Pain au chocolat et croissant,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000008014816,Pain au chocolat leclerc,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
202541023610,Pain au chocolat leclerc,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
232139014102,Pain au chocolat les trois meuniers,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
209843020330,Pain au chocolat pur beurre,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000000433646,Pain au chocolat pur beurre * 4,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
218012029524,Pain au chocolat x 8 E. Leclerc,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000001675106,Pain au chocolat x10,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000000015118,Pain au raisin,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
209320018379,Pain au raisin leclerc,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2009000001145,Pain aux chocolats,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3201300000111,Pain aux raisins,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000000591131,Pain aux raisins,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
208523012467,Pain aux raisins,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
210563012468,Pain aux raisins,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2020000295426,Pain choco,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
218074035754,Pain choco,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
242134027557,Pain choco,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000700001954,Pain choco 3 meunier X10,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
200014011751,Pain choco du terroir pur beurre,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
1900000011275,Pain choco x4,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000000040936,Pain chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
