barcode,product_name,brands,primary_brand,query_category,off_categories,countries,observed_market_region_codes,image_url,energy_kcal_off_raw,energy_kcal,fat_100g_off_raw,fat_100g,saturated_fat_100g_off_raw,saturated_fat_100g,carbs_100g_off_raw,carbs_100g,sugars_100g_off_raw,sugars_100g,fiber_100g_off_raw,fiber_100g,protein_100g_off_raw,protein_100g,salt_100g_off_raw,salt_100g,nutrition_quality_status,outlier_type,include_in_product_table,include_in_aggregates,include_in_charts,nutrition_quality_reason,macro_sum_off_raw
7613269708636,Joghurt Baumnuss,"migros, valflora",migros,dairies,Milchprodukte,en:france|en:switzerland,FRANCE|DACH,https://images.openfoodfacts.org/images/products/761/326/970/8636/front_de.11.400.jpg,88.9,88.9,2.1,2.1,2.2,,13.7,13.7,12.5,12.5,0.2,0.2,3.7,3.7,0.1,0.1,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,19.5
7613331606082,Mozzarella di Bufala Campana D.O.P.,"coop, coop fine food, fine food",coop,dairies,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages italiens, Fromages à pâte filée, Fromages au lait de bufflonne, Mozzarella, Fromages pasteurisés, Mozzarella de bufflonne, Mozzarella di Bufala Campana",en:france|en:switzerland,FRANCE|DACH,https://images.openfoodfacts.org/images/products/761/333/160/6082/front_fr.50.400.jpg,254.0,254.0,22.0,22.0,0.0825,0.0825,0.5,0.5,3.6975,,0.0,0.0,14.0,14.0,24.5325,24.5325,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,36.5
7613379241856,Feta Käse,coop,coop,dairies,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de Grèce, Fromages de brebis, Fetan, Blocs de feta",en:france|en:germany|en:switzerland,FRANCE|DACH,https://images.openfoodfacts.org/images/products/761/337/924/1856/front_fr.26.400.jpg,266.0,266.0,22.0,22.0,16.0,16.0,0.0,0.0,4.93,,0.0,0.0,17.0,17.0,2.2,2.2,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,39.0
7617014189824,Café Royal Vanilla,café royal,cafe royal,beverages,"Boissons et préparations de boissons, Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Cafés",en:france|en:germany,FRANCE|DACH,https://images.openfoodfacts.org/images/products/761/701/418/9824/front_fr.22.400.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,,0.0,0.0,0.1,0.1,0.0,0.0,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,0.1
7617027118842,Yogourt Lait de Chèvre Nature,migros,migros,dairies,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Yaourts, Desserts lactés fermentés nature, Yaourts natures, Yaourts au lait de chèvre",en:france|en:switzerland,FRANCE|DACH,https://images.openfoodfacts.org/images/products/761/702/711/8842/front_fr.20.400.jpg,74.0,74.0,4.0,4.0,2.9,2.9,4.5,4.5,4.93,,0.0,0.0,5.0,5.0,0.1,0.1,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,13.5
7622201102241,P'tits Croquants olive noire & origan,belin,belin,snacks,"snacks, salty-snacks, sweet-snacks, appetizers, biscuits-and-cakes, biscuits, da:crackers",en:france,FRANCE,https://images.openfoodfacts.org/images/products/762/220/110/2241/front_fr.23.400.jpg,556.0,556.0,23.2,,2.4,2.4,76.0,,8.0,8.0,3.2,3.2,8.4,,1.44,1.44,data_quality_error,data_quality_error,False,False,False,macros_exceed_100g,107.60000000000001
7622210131317,Cote d'or bouchees chocolate pieces milk praline,côte d'or,cote d'or,snacks,Bonbons,en:france|en:united-states,FRANCE|US_CANADA,https://images.openfoodfacts.org/images/products/762/221/013/1317/front_en.16.400.jpg,134.0,134.0,30.0,30.0,14.0,14.0,15.0,15.0,57.0,,3.1,3.1,6.4,6.4,0.04,0.04,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,51.4
7622210153821,Green & black's organic chocolate bar milk chocolate orange,green & black's,green & black's,snacks,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolates, Milk chocolates, Flavoured chocolates, Flavoured milk chocolates",en:united-kingdom|en:united-states,UK_IE|US_CANADA,https://images.openfoodfacts.org/images/products/762/221/015/3821/front_en.5.400.jpg,513.2,513.2,36.0,36.0,21.5,21.5,36.0,36.0,45.5,,3.0,3.0,9.8,9.8,0.230124,0.230124,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,81.8
7622210157324,The Original Crackers,ritz,ritz,snacks,"Snacks,Salty snacks,Sweet snacks,Appetizers,Biscuits and cakes,Biscuits and crackers,Biscuits,Crackers(Appetizers),Dry biscuits",en:france|en:united-kingdom|en:united-states,FRANCE|UK_IE|US_CANADA,https://images.openfoodfacts.org/images/products/762/221/015/7324/front_en.7.400.jpg,488.0,488.0,92.0,,42.0,42.0,64.0,,35.2,35.2,8.8,8.8,30.8,,1.32,1.32,data_quality_error,data_quality_error,False,False,False,macros_exceed_100g,186.8
7622210179418,Cadbury dairy milk chocolate bar lu sweet biscuits,cadbury,cadbury,snacks,"Snacks, Sweet snacks, Confectioneries",en:united-kingdom|en:united-states,UK_IE|US_CANADA,https://images.openfoodfacts.org/images/products/762/221/017/9418/front_en.7.400.jpg,166.354531478882,166.354531478882,26.5,26.5,15.5,15.5,36.1322360610962,36.1322360610962,47.5,,1.1,1.1,7.3,7.3,0.0779673007965088,0.0779673007965088,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,69.9322360610962
7622210216823,Cadbury dairy milk chocolate,cadbury,cadbury,snacks,"Snacks, Sweet snacks, Confectioneries",en:france|en:united-states,FRANCE|US_CANADA,,530.0,530.0,30.0,30.0,18.5,18.5,27.52296875,27.52296875,57.0,,0.6,0.6,7.2,7.2,0.25,0.25,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,64.72296875
7622210218544,Cadbury Chocolate Drink,cadbury,cadbury,beverages,"Beverages and beverages preparations, Beverages, Non-alcoholic beverages",en:france|en:world,FRANCE,,65.0,65.0,11.5,11.5,8.5,8.5,20.0,20.0,59.5,,5.4,5.4,7.8,7.8,0.45,0.45,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,39.3
7622210223913,Cadbury chocolate bar,"cadbury,lu",cadbury,snacks,"Snacks, Sweet snacks, Confectioneries",en:united-kingdom|en:united-states,UK_IE|US_CANADA,https://images.openfoodfacts.org/images/products/762/221/022/3913/front_en.9.400.jpg,166.354531478882,166.354531478882,26.5,26.5,15.5,15.5,36.1322360610962,36.1322360610962,47.5,,1.1,1.1,7.3,7.3,0.0779673007965088,0.0779673007965088,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,69.9322360610962
7622210235657,Green & black's organic chocolate bar milk chocolate,green & black's,green & black's,snacks,"Snacks, Sweet snacks, Confectioneries",en:united-kingdom|en:united-states,UK_IE|US_CANADA,https://images.openfoodfacts.org/images/products/762/221/023/5657/front_en.5.400.jpg,325.29375,325.29375,36.0,,21.5,21.5,59.35296875,,45.5,45.5,3.0,3.0,9.8,,0.22941875,0.22941875,data_quality_error,data_quality_error,False,False,False,macros_exceed_100g,105.15296875
7622210275813,Cadbury mini eggs chocolate eggs mini,cadbury,cadbury,snacks,"Snacks, Sweet snacks, Confectioneries",en:france|en:united-states,FRANCE|US_CANADA,https://images.openfoodfacts.org/images/products/762/221/027/5813/front_fr.3.400.jpg,493.0,493.0,21.0,21.0,13.0,13.0,56.0606321614583,56.0606321614583,69.0,,1.6,1.6,4.2,4.2,0.0,0.0,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,81.2606321614583
7622210307385,Philadelphia cream cheese-soft sweet chili light,philadelphia,philadelphia,dairies,"Dairies, Fermented foods, Fermented milk products, Cheeses",en:united-kingdom|en:united-states,UK_IE|US_CANADA,https://images.openfoodfacts.org/images/products/762/221/030/7385/front_en.6.400.jpg,143.333333333333,143.333333333333,9.66666666666667,9.66666666666667,6.0,6.0,6.66666666666667,6.66666666666667,25.31444,,11.6666666666667,11.6666666666667,6.66666666666667,6.66666666666667,0.633333333333333,0.633333333333333,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,23.000000000000007
7622210307743,Philadelphia cream cheese-soft plain,"kraft, philadelphia",kraft,dairies,"Dairies, Fermented foods, Fermented milk products, Cheeses",en:france|en:united-states,FRANCE|US_CANADA,https://images.openfoodfacts.org/images/products/762/221/030/7743/front_fr.8.400.jpg,235.0,235.0,21.0,21.0,14.0,14.0,4.0,4.0,4.3,,0.2,0.2,5.4,5.4,0.77,0.77,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,30.4
7622210355898,Cadbury creme egg chocolate egg hollow egg,cadbury,cadbury,snacks,"Snacks, Sweet snacks, Confectioneries, en:easter-food",en:spain|en:united-states,SOUTHERN_EUROPE|US_CANADA,https://images.openfoodfacts.org/images/products/762/221/035/5898/front_en.8.400.jpg,530.0,530.0,24.5,24.5,14.5,14.5,56.5,56.5,59.5,,1.5,1.5,5.5,5.5,0.23,0.23,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,86.5
7622210449115,Cadbury chocolate egg,cadbury,cadbury,snacks,"Snacks, Sweet snacks, Confectioneries",en:france|en:united-states,FRANCE|US_CANADA,https://images.openfoodfacts.org/images/products/762/221/044/9115/front_fr.4.400.jpg,537.0,537.0,28.0,28.0,17.0,17.0,56.0,56.0,59.0,,1.8,1.8,6.6,6.6,0.24,0.24,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,90.6
7622210467607,Philadelphia mini,philadelphia,philadelphia,dairies,"Dairies, Fermented foods, Fermented milk products, Cheeses, en:cheese-spreads",en:united-kingdom|en:united-states,UK_IE|US_CANADA,https://images.openfoodfacts.org/images/products/762/221/046/7607/front_en.3.400.jpg,225.714285714286,225.714285714286,20.5714285714286,20.5714285714286,13.7142857142857,13.7142857142857,0.557816,0.557816,4.28571428571429,,0.0,0.0,21.71498,21.71498,0.742857142857143,0.742857142857143,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,42.8442245714286
7622210498519,Cadbury chocolate egg,cadbury,cadbury,snacks,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies",en:france|en:united-states,FRANCE|US_CANADA,https://images.openfoodfacts.org/images/products/762/221/049/8519/front_en.13.400.jpg,537.0,537.0,26.0,26.0,16.0,16.0,56.0,56.0,58.5,,1.6,1.6,6.0,6.0,0.24,0.24,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,88.0
7622210997272,Cadbury wispa chocolate bar,cadbury,cadbury,snacks,"Snacks, Sweet snacks, Confectioneries",en:france|en:united-states,FRANCE|US_CANADA,https://images.openfoodfacts.org/images/products/762/221/099/7272/front_fr.4.400.jpg,554.0,554.0,30.0,30.0,18.0,18.0,53.0,53.0,58.0,,2.1,2.1,6.2,6.2,0.22,0.22,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,89.2
7622300318956,Liptauer,philadelphia,philadelphia,dairies,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Produits à tartiner, Produits à tartiner salés, Fromages à la crème",en:austria|en:france|en:germany,DACH|FRANCE,https://images.openfoodfacts.org/images/products/762/230/031/8956/front_fr.36.400.jpg,138.0,138.0,9.0,9.0,6.2,6.2,1.0,1.0,7.6,,1.2,1.2,3.0,3.0,1.48,1.48,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,13.0
7622300498887,Freia kvikk lunsj chocolate tablet milk,freia,freia,snacks,"Snacks, Sweet snacks, Confectioneries",en:france|en:united-states,FRANCE|US_CANADA,https://images.openfoodfacts.org/images/products/762/230/049/8887/front_fr.4.400.jpg,540.0,540.0,30.5,30.5,19.0,19.0,30.5,30.5,49.5,,2.2,2.2,8.2,8.2,0.55,0.55,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,69.2
7627534142810,,coop naturaplan,coop,beverages,en:fruit-juices,en:france,FRANCE,https://images.openfoodfacts.org/images/products/762/753/414/2810/front_fr.3.400.jpg,40.0,40.0,0.0,0.0,0.03978,,10.0,10.0,10.0,10.0,0.983,0.983,0.0,0.0,0.03989,0.03989,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,10.0
7627536956484,Müsli Barre de céréales bio,coop naturalplan,coop,snacks,"Snacks, Sweet snacks, Bars, Cereal bars, Fruits cereal bars, en:mueslis-with-fruits",en:france|en:switzerland,FRANCE|DACH,https://images.openfoodfacts.org/images/products/762/753/695/6484/front_fr.3.400.jpg,410.0,410.0,15.0,15.0,5.7,5.7,5.8,5.8,29.0,,6.7,6.7,7.3,7.3,0.23,0.23,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,28.1
7630017609908,Qualité & Prix Raclette Semi-hard cheese with pasteurized milk,coop,coop,dairies,"Dairies, Fermented foods, Fermented milk products, Cheeses, Raclette, Sheep's-milk cheeses, Semi-hard cheeses from ewe's milk",en:france|en:germany|en:switzerland,FRANCE|DACH,https://images.openfoodfacts.org/images/products/763/001/760/9908/front_fr.7.400.jpg,344.0,344.0,27.0,27.0,0.0825,0.0825,1.0,1.0,3.6975,,0.0,0.0,25.0,25.0,24.5325,24.5325,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,53.0
7640106051303,Tomme de Vache,la fleur,la fleur,dairies,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de vache, Produits de montagne, Fromages de France, Fromages de montagne, Fromages de Suisse, Fromages pasteurisés, Tommes",en:france|en:switzerland,FRANCE|DACH,https://images.openfoodfacts.org/images/products/764/010/605/1303/front_fr.6.400.jpg,310.0,310.0,26.0,26.0,16.0,16.0,0.5,0.5,4.93,,0.0,0.0,19.0,19.0,1.475,1.475,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,45.5
7771711000483,Fine Dark Chocolate,el ceibo,el ceibo,snacks,"Botanas,Snacks dulces,Cacao y sus productos,Chocolates,Chocolates negros,en:Dark chocolate bar,en:Dark chocolate bar with more than 70% cocoa,Chocolates negros extra finos",en:bolivia|en:france|en:united-states,FRANCE|US_CANADA,https://images.openfoodfacts.org/images/products/777/171/100/0483/front_en.11.400.jpg,557.5,557.5,32.5,32.5,12.5,12.5,3.773,3.773,17.5,,0.0,0.0,10.0,10.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,46.272999999999996
7771711000506,Cocoa Nibs & Uyuni Salt,el ceibo,el ceibo,snacks,"Botanas,Snacks dulces,Cacao y sus productos,Chocolates,Chocolates negros,Chocolates con sal,Chocolates negro con sal,en:Dark chocolate bar with more than 70% cocoa,Chocolates negro con pepitas de cacao,Chocolates negros extra finos",en:bolivia|en:france|en:united-states,FRANCE|US_CANADA,https://images.openfoodfacts.org/images/products/777/171/100/0506/front_es.43.400.jpg,560.0,560.0,32.5,32.5,12.5,12.5,3.234,3.234,15.0,,0.0,0.0,12.5,12.5,1.0,1.0,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,48.234
7771711000841,Heritage Cocoa Beans,el ceibo,el ceibo,snacks,"Botanas,Snacks dulces,Cacao y sus productos,Chocolates,Chocolates negros,en:Dark chocolate bar,en:Dark chocolate bar with more than 70% cocoa,Chocolates negros extra finos",en:austria|en:bolivia|en:chile|en:france|en:germany|en:italy|en:japan|en:netherlands|en:switzerland|en:united-kingdom|en:united-states,DACH|FRANCE|SOUTHERN_EUROPE|BENELUX|UK_IE|US_CANADA,https://images.openfoodfacts.org/images/products/777/171/100/0841/front_es.7.400.jpg,445.0,445.0,27.5,27.5,10.0,10.0,1.617,1.617,7.5,,0.0,0.0,10.0,10.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,39.117000000000004
7790387110159,Yerba mate,taragui,taragui,beverages,"Aliments et boissons à base de végétaux,Boissons,Boissons chaudes,Boissons à base de végétaux,Infusions",en:argentina|en:france,FRANCE,https://images.openfoodfacts.org/images/products/779/038/711/0159/front_es.16.400.jpg,60.0,60.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,4.0,4.0,305.0,,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g,16.0
7802900121013,Mantequilla (Soprole),soprole,soprole,dairies,"Dairies, Fats, Spreads, Spreadable fats, Animal fats, Dairy spreads, Milkfat, Butters, Salted butters, en:fermented-milk-drinks",en:chile|en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/780/290/012/1013/front_es.4.400.jpg,740.0,740.0,815.0,,556.0,,1.0,1.0,94.0,,1.38308475,1.38308475,60.0,60.0,0.995,0.995,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g|sugars_greater_than_carbohydrates,876.0
7802900165000,Quesillo (Soprole),soprole,soprole,dairies,"es:Quesillo, en:cheeses",en:chile|en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/780/290/016/5000/front_es.22.400.jpg,144.0,144.0,8.0,8.0,,,5.0,5.0,5.0,5.0,,,13.0,13.0,350.0,,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g,26.0
7802930001279,Quesillo,quillayes,quillayes,dairies,Melted cheese,en:chile|en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/780/293/000/1279/front_es.4.400.jpg,135.0,135.0,8.2,8.2,5.05,5.05,1.7,1.7,2.6,,,,13.7,13.7,0.685,0.685,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,23.599999999999998
7841229000869,,,unknown,dairies,Bebida lácteas,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/784/122/900/0869/front_es.3.400.jpg,45.0,45.0,2.0,2.0,1.2,1.2,,,,,0.0,0.0,1.8,1.8,137.5,,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g,
7894321219721,Aveia Em Flocos Finos Quaker 200G,quaker,quaker,cereals,"Alimentos e bebidas à base de plantas, Alimentos à base de plantas, Pequenos alomoços, Cereais e Batatas, Cereais e seus produtos, Cereias para pequeno-almoçco",en:brazil|en:france,FRANCE,https://images.openfoodfacts.org/images/products/789/432/121/9721/front_es.24.400.jpg,510.0,510.0,9.0,,2.0,2.0,85.0,,0.0,0.0,15.0,15.0,24.0,,0.0,0.0,data_quality_error,data_quality_error,False,False,False,macros_exceed_100g,118.0
8001120989772,Grana padano,coop,coop,dairies,"Latticini, Cibi fermentati, Prodotti lattiero-caseari fermentati, Formaggi, Formaggi italiani, Grana Padano, Formaggio grattugiato",en:france|en:italy,FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/800/112/098/9772/front_it.23.400.jpg,400.0,400.0,29.0,29.0,0.10756625,0.10756625,0.0,0.0,4.82092375,,0.0,0.0,33.0,33.0,7.375,7.375,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,62.0
8001790442065,Yogurt Drink fragola,mila,mila,dairies,"Bevande, Latticini, Cibi fermentati, Dessert, Prodotti lattiero-caseari fermentati, Dolci a base di latte, Bevande a base di latte, en:Fermented dairy desserts, Bevande fermentate, Yogurt, Bevande al latte fermentate, Yogurt da bere",en:france|en:italy,FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/800/179/044/2065/front_it.21.400.jpg,76.0,76.0,1.3,1.3,1.0,1.0,9.5,9.5,12.0,,,,3.0,3.0,0.09,0.09,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,13.8
8001860222658,Riso scotti almond soul,scotti,scotti,beverages,"Bebidas y preparaciones de bebidas,Alimentos y bebidas de origen vegetal,Bebidas,Alimentos de origen vegetal,en:Dairy substitutes,Sustitutos de la leche,Frutos de cáscara y derivados,Bebidas de origen vegetal,en:Specific products,Bebidas vegetales,en:Products for specific diets,Leches de frutos de cáscara,Productos sin gluten,Bebidas no alcohólicas,Leches de almendras,Bebidas azucaradas,en:Sweetened plain almond-based drinks",en:bolivia|en:france|en:italy|en:morocco,FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/800/186/022/2658/front_en.34.400.jpg,26.0,26.0,1.2,1.2,0.2,0.2,3.4,3.4,5.0,,0.2277,0.2277,0.4,0.4,0.06,0.06,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,5.0
