barcode,product_name,brands,primary_brand,query_category,off_categories,countries,observed_market_region_codes,image_url,energy_kcal_off_raw,energy_kcal,fat_100g_off_raw,fat_100g,saturated_fat_100g_off_raw,saturated_fat_100g,carbs_100g_off_raw,carbs_100g,sugars_100g_off_raw,sugars_100g,fiber_100g_off_raw,fiber_100g,protein_100g_off_raw,protein_100g,salt_100g_off_raw,salt_100g,nutrition_quality_status,outlier_type,include_in_product_table,include_in_aggregates,include_in_charts,nutrition_quality_reason,calculated_energy_kcal_from_macros_off_raw,energy_difference_abs_off_raw,energy_difference_pct_off_raw
3760251180100,Tahitian red,sipct,sipct,beverages,"Boissons, Boissons gazeuses, Sodas, Boissons avec sucre ajouté",en:france|en:french-polynesia,FRANCE,https://images.openfoodfacts.org/images/products/376/025/118/0100/front_fr.12.400.jpg,213.0,,0.1,0.1,0.1,0.1,12.6,12.6,12.6,12.6,0.0,0.0,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,51.3,161.7,75.91549295774648
3760253540179,,les frangins,les frangins,snacks,"Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits sucrés & biscuits apéritifs,Biscuits,Biscuits fourrés,Biscuits fourrés cacahuètes",en:france,FRANCE,https://images.openfoodfacts.org/images/products/376/025/354/0179/front_en.13.400.jpg,459.0,,23.7,,3.7,3.7,44.1,,9.6,9.6,8.2,8.2,75.4,,0.32,0.32,data_quality_error,data_quality_error,False,False,False,macros_exceed_100g|energy_inconsistent_with_macros,691.3,232.29999999999995,50.61002178649237
3760257890676,Chocolat Panama 75%,reine astrid,reine astrid,snacks,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs",en:france,FRANCE,https://images.openfoodfacts.org/images/products/376/025/789/0676/front_fr.3.400.jpg,180.0,,24.18,,5.4,5.4,32.26,32.26,25.0,25.0,0.0,0.0,13.86,13.86,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,402.1,222.10000000000002,123.3888888888889
3760257890973,Bresil 100% Reine Astrid,reine astrid,reine astrid,snacks,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs",en:france,FRANCE,https://images.openfoodfacts.org/images/products/376/025/789/0973/front_fr.3.400.jpg,124.19,,33.78,,8.4,8.4,9.46,9.46,0.0,0.0,,,18.06,18.06,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,414.09999999999997,289.90999999999997,233.44069570818905
3760259130251,Chips de pois chiche au curry,,unknown,snacks,"snacks, en:apéritif, fr:chips, fr:chips-de-pois-chiches, fr:chips-et-frites, en:snacks-salés",en:france,FRANCE,https://images.openfoodfacts.org/images/products/376/025/913/0251/front_fr.10.400.jpg,396.0,,14.0,14.0,1.5,1.5,4.1,4.1,1.6,1.6,,,18.0,18.0,1.3,1.3,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,214.4,181.6,45.85858585858586
3760260290142,"Sirop gingembre ,curcuma ,citron et de 21 plantes",,unknown,beverages,Boissons,en:france,FRANCE,https://images.openfoodfacts.org/images/products/376/026/029/0142/front_fr.3.400.jpg,200.0,,50.0,,50.0,50.0,50.0,50.0,0.0,0.0,,,0.0,0.0,0.1,0.1,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,650.0,450.0,225.0
3760264840138,Pastille des Alpes,,unknown,snacks,en:candies,en:france,FRANCE,https://images.openfoodfacts.org/images/products/376/026/484/0138/front_fr.4.400.jpg,239.0,,0.3,0.3,0.0,0.0,98.0,,0.0,0.0,,,0.0,0.0,0.16,0.16,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,394.7,155.7,65.14644351464435
3760264840145,Pastille des Alpes - méli-mélo de fleurs et plantes,,unknown,snacks,en:candies,en:france,FRANCE,https://images.openfoodfacts.org/images/products/376/026/484/0145/front_fr.4.400.jpg,238.0,,0.3,0.3,0.0,0.0,98.0,,0.0,0.0,,,0.0,0.0,0.11,0.11,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,394.7,156.7,65.84033613445378
3760264840152,Pastilles des Alpes,,unknown,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons",en:france,FRANCE,https://images.openfoodfacts.org/images/products/376/026/484/0152/front_fr.4.400.jpg,239.0,,0.3,0.3,0.0,0.0,98.0,,0.0,0.0,,,0.0,0.0,0.13,0.13,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,394.7,155.7,65.14644351464435
3760264840183,Pastille des Alpes à la myrtille,l'atelier des lacs,l'atelier des lacs,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons",en:france,FRANCE,https://images.openfoodfacts.org/images/products/376/026/484/0183/front_fr.11.400.jpg,235.0,,0.4,0.4,0.0,0.0,94.0,,4.0,4.0,,,0.2,0.2,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,380.40000000000003,145.40000000000003,61.872340425531924
3760264840541,Pastille des Alpes,,unknown,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons",en:france,FRANCE,https://images.openfoodfacts.org/images/products/376/026/484/0541/front_fr.16.400.jpg,230.0,,0.7,0.7,0.0,0.0,87.0,,1.0,1.0,,,0.4,0.4,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,355.90000000000003,125.90000000000003,54.73913043478262
3760264840770,Pastille des Alpes,,unknown,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons",en:france,FRANCE,https://images.openfoodfacts.org/images/products/376/026/484/0770/front_fr.3.400.jpg,230.0,,0.69999998807907,0.69999998807907,0.0,0.0,87.0,,1.0,1.0,,,0.40000000596046,0.40000000596046,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,355.8999999165535,125.8999999165535,54.73913039850152
3760264841050,Pastille des Alpes à la myrtille,l'atelier des lacs,l'atelier des lacs,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons",en:france,FRANCE,https://images.openfoodfacts.org/images/products/376/026/484/1050/front_fr.9.400.jpg,235.0,,0.4,0.4,0.0,0.0,94.0,,4.0,4.0,,,0.2,0.2,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,380.40000000000003,145.40000000000003,61.872340425531924
3760268913128,Chocolat Château de Blois,max vauché,max vauche,snacks,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs",en:france,FRANCE,https://images.openfoodfacts.org/images/products/376/026/891/3128/front_fr.6.400.jpg,106.4,,72.2,,0.0,0.0,27.1466666666667,27.1466666666667,26.8333333333333,26.8333333333333,0.0,0.0,0.0,0.0,0.0039733333333333,0.0039733333333333,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,758.3866666666669,651.9866666666669,612.7694235588974
3760268913630,Chalet de Noël - Lait,max vauché,max vauche,snacks,"Snacks, Snacks sucrés, Cacao et dérivés, Aliments festifs, Aliments et boissons de Noël, Chocolats, Produits artisanaux, Moulages en chocolat, Chocolats au lait, Chocolats de Noël",en:france,FRANCE,https://images.openfoodfacts.org/images/products/376/026/891/3630/front_fr.6.400.jpg,202.1675,,55.00625,,2.552,2.552,35.4975,35.4975,35.056875,35.056875,0.0,0.0,6.93,6.93,0.176526,0.176526,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,664.76625,462.59875,228.81954320056388
3760268913708,Tablette Noël chocolat blanc,max vauché,max vauche,snacks,"Snacks, Snacks sucrés, Cacao et dérivés, Aliments festifs, Aliments et boissons de Noël, Chocolats, Chocolats blancs, Chocolats de Noël",en:france,FRANCE,https://images.openfoodfacts.org/images/products/376/026/891/3708/front_fr.6.400.jpg,125.9,,65.9,,1.16,1.16,24.7,24.7,24.465,24.465,0.0,0.0,3.15,3.15,0.08098,0.08098,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,704.5,578.6,459.5710881652105
3760268913746,Sanglier et champignon lait,max vauché,max vauche,snacks,"Snacks, Viandes et dérivés, Snacks sucrés, Cacao et dérivés, Aliments festifs, Viandes, Aliments et boissons de Noël, Chocolats, Produits artisanaux, Moulages en chocolat, Gibiers, Chocolats au lait, Sangliers, Chocolats artisanaux",en:france,FRANCE,https://images.openfoodfacts.org/images/products/376/026/891/3746/front_fr.8.400.jpg,167.276149553571,,71.9193173363095,,2.85477250744048,2.85477250744048,14.3078696056548,14.3078696056548,13.3251573660714,13.3251573660714,0.984045758928571,0.984045758928571,8.47985119047619,8.47985119047619,0.17345279389881,0.17345279389881,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,738.4247392113095,571.1485896577385,341.44054079558146
3760268914163,Tablette St Sylvestre - Noir,max vauché,max vauche,snacks,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs",en:france,FRANCE,https://images.openfoodfacts.org/images/products/376/026/891/4163/front_fr.5.400.jpg,106.4,,72.2,,0.0,0.0,27.1466666666667,27.1466666666667,26.8333333333333,26.8333333333333,0.0,0.0,0.0,0.0,0.0039733333333333,0.0039733333333333,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,758.3866666666669,651.9866666666669,612.7694235588974
3760280180379,Muesli Speculoos toastés caramélisés,le bon grain,le bon grain,cereals,Flocons d'avoine,en:france,FRANCE,https://images.openfoodfacts.org/images/products/376/028/018/0379/front_fr.3.400.jpg,274.572281439394,,22.1601466287879,22.1601466287879,2.03415627651515,2.03415627651515,49.6669672727273,49.6669672727273,24.5611995454545,24.5611995454545,5.36055303030303,5.36055303030303,8.73286170454545,8.73286170454545,0.0094015200757575,0.0094015200757575,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,433.0406355681821,158.46835412878812,57.71462191960796
3760285621389,Sirop de menthe,,unknown,beverages,"Boissons, Sirops, Sirops aromatisés, Sirops de menthe",en:france,FRANCE,https://images.openfoodfacts.org/images/products/376/028/562/1389/front_fr.4.400.jpg,31.0,,0.0,0.0,0.0,0.0,77.0,,77.0,77.0,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,308.0,277.0,893.5483870967741
3760287010327,Happy Basil Fraise,starwell,starwell,beverages,drink,en:france|en:morocco,FRANCE,https://images.openfoodfacts.org/images/products/376/028/701/0327/front_fr.3.400.jpg,38.0,,9.5,,0.0,0.0,10.5,10.5,9.0,9.0,0.0,0.0,0.0,0.0,0.07,0.07,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,127.5,89.5,235.52631578947367
3760296675821,Pour être détendu.e du slip,félicie aussi,felicie aussi,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons",en:france,FRANCE,https://images.openfoodfacts.org/images/products/376/029/667/5821/front_fr.3.400.jpg,186.0,,0.5,0.5,0.0,0.0,76.0,,0.0,0.0,,,0.0,0.0,0.02,0.02,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,308.5,122.5,65.86021505376344
3760310820299,Sirop Brut Verveine,bacanha,bacanha,beverages,"Boissons, Sirops, Sirops aromatisés, Sirops de verveine",en:france,FRANCE,https://images.openfoodfacts.org/images/products/376/031/082/0299/front_fr.12.400.jpg,30.0,,0.0,0.0,0.0,0.0,76.5,,76.5,76.5,0.0,0.0,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,306.0,276.0,919.9999999999999
3760320800106,Crumble de pommes,,unknown,snacks,"Snacks, Desserts, Snacks sucrés, Biscuits et gâteaux, Pâtisseries, Crumbles, Crumbles aux pommes",en:france,FRANCE,https://images.openfoodfacts.org/images/products/376/032/080/0106/front_fr.3.400.jpg,31.0,,6.0,,2.0,2.0,29.0,,27.0,27.0,,,29.0,,,,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,286.0,255.0,822.5806451612904
3760320900950,Bonbons cbd cassis,,unknown,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons",en:france,FRANCE,https://images.openfoodfacts.org/images/products/376/032/090/0950/front_fr.3.400.jpg,233.0,,0.0,0.0,0.0,0.0,88.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,352.0,119.0,51.072961373390555
3760326221011,Biscuits à l'avoine et canneberges,,unknown,snacks,Biscuits à l'avoine,en:france,FRANCE,https://images.openfoodfacts.org/images/products/376/032/622/1011/front_fr.3.400.jpg,35.0,,22.0,,17.0,17.0,57.2,,23.4,23.4,,,8.7,8.7,0.33,0.33,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,461.6,426.6,1218.857142857143
3760328140549,Chips,,unknown,snacks,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre",en:france,FRANCE,https://images.openfoodfacts.org/images/products/376/032/814/0549/front_fr.9.400.jpg,591.0,,12.0,12.0,0.0,0.0,4.3,4.3,0.2,0.2,0.0,0.0,6.3,6.3,,,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,150.4,440.6,74.55160744500846
3760330880020,Chips Plantain,,unknown,snacks,"snacks, snacks-salés, amuse-gueules, chips-et-frites, chips, fr:chips, en:plantain-chips, en:plantain-crisps",en:france,FRANCE,https://images.openfoodfacts.org/images/products/376/033/088/0020/front_fr.3.400.jpg,522.0,,23.9,23.9,10.2,10.2,6.0,6.0,1.2,1.2,,,2.2,2.2,0.2,0.2,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,247.89999999999998,274.1,52.509578544061306
3760351210530,Lollitol,,unknown,snacks,Sucettes,en:france,FRANCE,https://images.openfoodfacts.org/images/products/376/035/121/0530/front_fr.3.400.jpg,251.0,,1.5,1.5,1.4,1.4,94.0,,0.5,0.5,0.8,0.8,0.5,0.5,0.02,0.02,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,391.5,140.5,55.97609561752988
3760351210554,Sucette fruits rouges,,unknown,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons, Sucettes",en:france,FRANCE,https://images.openfoodfacts.org/images/products/376/035/121/0554/front_fr.8.400.jpg,249.0,,1.4,1.4,1.4,1.4,94.0,,0.5,0.5,0.8,0.8,0.5,0.5,,,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,390.6,141.60000000000002,56.86746987951808
3760351320000,Matcha cérémonie,anatea,anatea,beverages,"Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Thés",en:france,FRANCE,https://images.openfoodfacts.org/images/products/376/035/132/0000/front_fr.12.400.jpg,30.2,,1.9,1.9,0.61,0.61,29.7,,6.4,6.4,37.8,37.8,30.6,,0.01,0.01,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,258.3,228.10000000000002,755.2980132450332
3760363791430,,,unknown,snacks,Bonbons,en:france,FRANCE,https://images.openfoodfacts.org/images/products/376/036/379/1430/front_fr.8.400.jpg,1434.0,,0.1,0.1,0.1,0.1,78.0,78.0,48.0,48.0,,,5.2,5.2,0.2,0.2,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal|energy_inconsistent_with_macros,333.7,1100.3,76.72942817294282
3760373630163,Mochi vanille,,unknown,snacks,"Snacks, Desserts, Snacks sucrés, Surgelés, Biscuits et gâteaux, Desserts glacés, Pâtisseries, Mochi, Mochi glacés",en:france,FRANCE,https://images.openfoodfacts.org/images/products/376/037/363/0163/front_fr.3.400.jpg,1.51,,2.5,,2.5,2.5,84.0,,38.0,38.0,,,0.6,,,,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,360.9,359.39,23800.66225165563
3760388780129,Matcha cérémonie,amoseeds,amoseeds,beverages,Thés verts japonais,en:france,FRANCE,https://images.openfoodfacts.org/images/products/376/038/878/0129/front_fr.23.400.jpg,1324.0,,5.3,5.3,0.7,0.7,1.0,1.0,0.0,0.0,38.5,38.5,29.6,29.6,0.01,0.01,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal|energy_inconsistent_with_macros,170.1,1153.9,87.15256797583082
3760436608092,Popcorn,,unknown,snacks,en:popcorn,en:france,FRANCE,https://images.openfoodfacts.org/images/products/376/043/660/8092/front_fr.3.400.jpg,186.0,,17.0,17.0,2.0,2.0,33.0,33.0,2.0,2.0,51.0,51.0,3.0,3.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,297.0,111.0,59.67741935483871
3770000254631,Fromage au lait cru pur chèvre,,unknown,dairies,en:cheeses,en:france,FRANCE,https://images.openfoodfacts.org/images/products/377/000/025/4631/front_fr.3.400.jpg,2.0,,20.0,,5.0,5.0,5.0,,0.0,0.0,,,20.0,,12.0,12.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,280.0,278.0,13900.0
3770000661033,pur jus pomme griottes,,unknown,beverages,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus de fruits pur jus",en:france,FRANCE,https://images.openfoodfacts.org/images/products/377/000/066/1033/front_fr.3.400.jpg,206.0,,0.2,0.2,0.0,0.0,12.0,12.0,11.0,11.0,,,0.1,0.1,0.0,0.0,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,50.199999999999996,155.8,75.63106796116506
3770000858679,Coco c’est top,bio frutti,bio,beverages,"Beverages,Unsweetened beverages",en:france,FRANCE,https://images.openfoodfacts.org/images/products/377/000/085/8679/front_fr.4.400.jpg,165.0,,0.0,0.0,0.0,0.0,17.9,17.9,8.7,8.7,,,2.4,2.4,0.0,0.0,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,81.19999999999999,83.80000000000001,50.787878787878796
3770000994483,Faisselle,,unknown,dairies,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Faisselles",en:france,FRANCE,https://images.openfoodfacts.org/images/products/377/000/099/4483/front_fr.3.400.jpg,96.4,,18.2,,6.67,6.67,3.9,3.9,0.0,0.0,,,5.1,5.1,,,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,199.79999999999998,103.39999999999998,107.26141078838171
3770001021041,Fromage frais fermier,,unknown,dairies,en:cheeses,en:france,FRANCE,https://images.openfoodfacts.org/images/products/377/000/102/1041/front_fr.4.400.jpg,300.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,17.0,283.0,94.33333333333334
3770001102801,Bonbon miel,,unknown,snacks,"Snacks, Snacks sucrés, Confiseries, Produits de la ruche, Bonbons, Bonbons au miel",en:france,FRANCE,,1385.0,,1.0,1.0,0.0,0.0,76.0,76.0,56.0,56.0,,,4.0,4.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal|energy_inconsistent_with_macros,329.0,1056.0,76.24548736462093
