barcode,product_name,brands,primary_brand,query_category,off_categories,countries,observed_market_region_codes,image_url,energy_kcal_off_raw,energy_kcal,fat_100g_off_raw,fat_100g,saturated_fat_100g_off_raw,saturated_fat_100g,carbs_100g_off_raw,carbs_100g,sugars_100g_off_raw,sugars_100g,fiber_100g_off_raw,fiber_100g,protein_100g_off_raw,protein_100g,salt_100g_off_raw,salt_100g,nutrition_quality_status,outlier_type,include_in_product_table,include_in_aggregates,include_in_charts,nutrition_quality_reason
2312,Tester,cadburies,cadburies,cereals,"en:breakfast-cereals, en:meats",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/000/000/000/2312/front_en.3.400.jpg,2121.0,,2321.0,,31.231,31.231,2312.0,,0.0002,0.0002,23.123,23.123,213.0,,0.1,0.1,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
19101,SHORTBREAD all butter fingers,sainsburys,sainsburys,snacks,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Shortbread cookies, Shortbread",en:france|en:united-kingdom,FRANCE|UK_IE,https://images.openfoodfacts.org/images/products/000/000/001/9101/front_en.32.400.jpg,8700.0,,28.3,28.3,18.5,18.5,60.5,60.5,14.8,14.8,4.012,4.012,6.2,6.2,0.6,0.6,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
10700708106,Peanut Caramel Bar,payday,payday,snacks,"Snacks, Sweet snacks, Confectioneries",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/001/070/070/8106/front_en.7.400.jpg,1000.0,,27.5,27.5,5.0,5.0,52.5,52.5,40.0,40.0,5.0,5.0,12.5,12.5,0.53125,0.53125,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
12000240751,Baja Cabo Citrus,mountain dew,mountain dew,beverages,"en:beverages-and-beverages-preparations,en:beverages,en:carbonated-drinks,en:sodas,en:colas,en:cola-with-sugar,en:cola-with-sugar-and-without-caffeine",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/001/200/024/0751/front_en.9.400.jpg,1400.0,,0.0,0.0,0.0,0.0,,,370.0,,0.0,0.0,0.0,0.0,1.1875,1.1875,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
13499900379,Fresh Goat Cheese,schnucks,schnucks,dairies,Goat cheeses,en:united-states,US_CANADA,,943.964285714286,,76.5357142857143,76.5357142857143,51.0357142857143,51.0357142857143,12.75,12.75,0.0,0.0,0.0,0.0,51.0357142857143,51.0357142857143,0.0036696428571428,0.0036696428571428,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
14100074816,Milano Raspberry Chocolate,pepperidge farm,pepperidge farm,snacks,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits",en:mexico|en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/001/410/007/4816/front_en.49.400.jpg,1625.0,,28.0,28.0,16.0,16.0,60.0,60.0,36.0,36.0,4.0,4.0,4.0,4.0,0.35,0.35,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
16000171091,Golden Grahams Cereal,golden grahams,golden grahams,cereals,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Extruded cereals, en:cereals-with-caramel",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/001/600/017/1091/front_en.29.400.jpg,937.5,,5.0,5.0,0.0,0.0,85.0,85.0,30.0,30.0,5.0,5.0,5.0,5.0,1.8125,1.8125,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
16000185173,Strawberry Banana Cheerios,cheerios,cheerios,cereals,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, extruded cereals",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/001/600/018/5173/front_en.27.400.jpg,1022.64426588751,,18.2615047479912,18.2615047479912,0.0,0.0,219.138056975895,,80.3506208911614,80.3506208911614,21.9138056975895,21.9138056975895,21.9138056975895,21.9138056975895,2.92184075967859,2.92184075967859,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
16000186217,Coconut Almond Granola,:ratio,:ratio,cereals,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/001/600/018/6217/front_en.24.400.jpg,1875.0,,37.037037037037,37.037037037037,11.1111111111111,11.1111111111111,25.9259259259259,25.9259259259259,3.7037037037037,3.7037037037037,14.8148148148148,14.8148148148148,29.6296296296296,29.6296296296296,1.15740740740741,1.15740740740741,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
16000227835,Bluey Cereal,general mills,general mills,cereals,en:breakfast-cereals,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/001/600/022/7835/front_en.11.400.jpg,937.5,,6.25,6.25,0.0,0.0,212.5,,25.0,25.0,18.75,18.75,18.75,18.75,2.8125,2.8125,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
20685000256,Kettle Cooked Waffle Cut Potato Chips,cape cod,cape cod,snacks,"Undefined, en:potato-crisps",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/002/068/500/0256/front_fr.3.400.jpg,1801.51325420201,,88.1849768073511,88.1849768073511,6.31404433940634,6.31404433940634,226.776486357784,,0.0,0.0,12.6986366602586,12.6986366602586,25.1856293761795,25.1856293761795,0.0034656695885289,0.0034656695885289,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
23896576909,Premium Popcorn Movie Theater Butter,pop-secret,pop-secret,snacks,Snacks,en:france|en:united-states,FRANCE|US_CANADA,https://images.openfoodfacts.org/images/products/002/389/657/6909/front_en.12.400.jpg,8666.66666666667,,533.333333333333,,266.666666666667,,800.0,,0.0,0.0,133.333333333333,,133.333333333333,,45.0,45.0,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
24300781162,Fudge Dipped Chocolate Chip Chewy Granola Bar,sunkist bakery,sunkist bakery,snacks,Snacks,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/002/430/078/1162/front_en.4.400.jpg,1000.0,,20.69,20.69,13.79,13.79,67.24,67.24,36.21,36.21,3.4,3.4,5.17,5.17,0.3503,0.3503,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
25000119996,Blue Raspberry,minute maid,minute maid,beverages,"Plant-based foods and beverages, Beverages, Plant-based beverages, Fruit-based beverages",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/002/500/011/9996/front_en.77.400.jpg,9600.0,,0.0,0.0,0.0,0.0,11.25,11.25,10.833333333333,10.833333333333,0.0,0.0,0.0,0.0,0.083333333333333,0.083333333333333,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
26200115900,Smoked Snack Stick,slim jim,slim jim,snacks,"Snacks, Meats and their products, Beef and its products, Prepared meats, Sausages, Chicken and its products, Meat preparations, Chicken preparations, Pork sausages, Poultry sausages, Chicken sausages",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/002/620/011/5900/front_en.16.400.jpg,26000.0,,34.5454545454545,34.5454545454545,12.7272727272727,12.7272727272727,18.1818181818182,18.1818181818182,3.63636363636364,3.63636363636364,3.63636363636364,3.63636363636364,20.0,20.0,4.09090909090909,4.09090909090909,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
27000488287,White Corn,orville redenbacher's,orville redenbacher's,snacks,"Snacks, en:popcorn",en:united-states|en:world,US_CANADA,https://images.openfoodfacts.org/images/products/002/700/048/8287/front_en.22.400.jpg,1083.33333333333,,3.75,3.75,0.0,0.0,72.5,72.5,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
28000361204,Nesquik Chocolate Powder,"nestlé,nesquik",nestle,beverages,"Beverages and beverages preparations,Beverages,Cocoa and its products,Beverage preparations,Cocoa and chocolate powders,Instant beverages,Chocolate-powders,Sweetened beverages",en:bolivia|en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/002/800/036/1204/front_en.19.400.jpg,1000.0,,3.57142857142857,3.57142857142857,0.0,0.0,171.428571428571,,164.285714285714,,7.14285714285714,7.14285714285714,57.1428571428571,57.1428571428571,2.32142857142857,2.32142857142857,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
28400003919,Salt & Vinegar,lay's,lay's,snacks,"Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Salty snacks,Appetizers,Chips and fries,Crisps,Potato crisps",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/002/840/000/3919/front_en.23.400.jpg,23000.0,,15.0,15.0,2.0,2.0,23.0,23.0,2.35294117647059,2.35294117647059,4.70588235294118,4.70588235294118,2.0,2.0,0.0019411764705882,0.0019411764705882,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
28400012553,Kettle cooked potato chips - jalapeño,miss vickie's,miss vickie's,snacks,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Botanas, Cereales y patatas, Snacks salados, Aperitivos, en:Chips and fries, Chips fritos, Chips de patatas fritas",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/002/840/001/2553/front_en.3.400.jpg,20000.0,,28.2,28.2,3.84615384615385,3.84615384615385,59.2,59.2,5.12820512820513,5.12820512820513,5.12820512820513,5.12820512820513,7.69,7.69,1.08974358974359,1.08974358974359,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
28400057653,Kettle Cooked Original Sea Salt Potato Chips,lay's,lay's,snacks,en:potato-chips,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/002/840/005/7653/front_en.10.400.jpg,15000.0,,31.802120141343,31.802120141343,5.3003533568905,5.3003533568905,60.070671378092,60.070671378092,3.5335689045936,3.5335689045936,3.5335689045936,3.5335689045936,7.0671378091873,7.0671378091873,0.79505300353357,0.79505300353357,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
28400069151,FRIES,chester's,chester's,snacks,"Chester’s, Flamin’ Hot Fries, en:potato-crisps",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/002/840/006/9151/front_en.45.400.jpg,15000.0,,28.2196902888991,28.2196902888991,3.52746128611239,3.52746128611239,63.4943031500229,63.4943031500229,0.0,0.0,3.52746128611239,3.52746128611239,7.05492257222477,7.05492257222477,8.72164802991287,8.72164802991287,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
28400070546,Cool Ranch Flavored,doritos,doritos,snacks,"Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/002/840/007/0546/front_en.36.400.jpg,26000.0,,26.2096774193548,26.2096774193548,1.20967741935484,1.20967741935484,62.5,62.5,4.03225806451613,4.03225806451613,4.03225806451613,4.03225806451613,6.04838709677419,6.04838709677419,0.0015120967741935,0.0015120967741935,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
28400071895,Baked Barbecue Potato Chips,lay's,lay's,snacks,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps, en:barbecue-crisps",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/002/840/007/1895/front_en.70.400.jpg,15000.0,,11.0062893081761,11.0062893081761,3.14465408805031,3.14465408805031,75.4716981132076,75.4716981132076,9.43396226415094,9.43396226415094,6.28930817610063,6.28930817610063,6.28930817610063,6.28930817610063,1.25786163522013,1.25786163522013,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
28400357753,WHITE CHEDDAR,smartfood,smartfood,snacks,en:popcorn,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/002/840/035/7753/front_en.19.400.jpg,1000.0,,34.2741935483871,34.2741935483871,6.04838709677419,6.04838709677419,52.4193548387097,52.4193548387097,6.04838709677419,6.04838709677419,6.04838709677419,6.04838709677419,8.06451612903226,8.06451612903226,1.76411290322581,1.76411290322581,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
30000436073,"Simply Granola Oats, Honey, Raisins & Almonds",quaker,quaker,cereals,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Mueslis",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/003/000/043/6073/front_en.92.400.jpg,964.285714285714,,10.2941176470588,10.2941176470588,1.47058823529412,1.47058823529412,75.0,75.0,23.5294117647059,23.5294117647059,10.2941176470588,10.2941176470588,10.2941176470588,10.2941176470588,0.128676470588235,0.128676470588235,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
33544000700,Pineapple Hard Seltzer Spiked Sparkling Water,corona,corona,beverages,"Beverages, Alcoholic beverages, Hard seltzer",en:france,FRANCE,,9000.0,,,,,,,,,,,,,,,,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
36800420649,Triple berry granola,full circle,full circle,cereals,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Cereals with fruits, Mueslis, Mueslis with fruits",en:france|en:united-states,FRANCE|US_CANADA,https://images.openfoodfacts.org/images/products/003/680/042/0649/front_en.19.400.jpg,920.0,,7.0,7.0,1.5,1.5,36.0,36.0,14.0,14.0,4.0,4.0,6.0,6.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
385527,Honey O's Sweetened Whole Grain Oats Cereal with Honey,trader joe's,trader joe's,cereals,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Extruded cereals",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/000/000/038/5527/front_en.19.400.jpg,1142.85714285714,,4.8780487804878,4.8780487804878,0.0,0.0,82.9268292682927,82.9268292682927,34.1463414634146,34.1463414634146,4.8780487804878,4.8780487804878,7.31707317073171,7.31707317073171,1.28048780487805,1.28048780487805,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
385909,HOT & CRISPY CHILLI RICE CRACKERS,sainsbury's,sainsbury's,snacks,"Savoury rice snack, Crackers, en:appetizers",en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/000/000/038/5909/front_en.24.400.jpg,1300.0,,28.8,28.8,2.0,2.0,60.4,60.4,13.6,13.6,2.0,2.0,4.0,4.0,5.7,5.7,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
395496,all butter cookies with pistachio nuts and almonds,m&s food,m&s food,snacks,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits",en:czech-republic|en:france|en:thailand|en:united-kingdom|en:scotland,FRANCE|UK_IE,https://images.openfoodfacts.org/images/products/000/000/039/5496/front_en.58.400.jpg,2212.0,,31.4,31.4,13.3,13.3,50.0,50.0,19.0,19.0,3.5,3.5,10.1,10.1,0.73,0.73,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
40000004455,Starburst Original,starburst,starburst,snacks,"Snacks, Sweet snacks, Confectioneries, Candies",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/004/000/000/4455/front_en.24.400.jpg,12000.0,,250.0,,250.0,,2400.0,,1600.0,,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
40000483588,milk chocolate,m&m minis,m&m minis,snacks,"Snacks, Sweet snacks, Confectioneries, Candies",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/004/000/048/3588/front_en.17.400.jpg,24000.0,,20.0,20.0,12.0,12.0,70.0,70.0,64.0,64.0,,,6.0,6.0,0.2,0.2,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
41220600656,Lone stars cheddar Snack,heb,heb,snacks,Snack,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/004/122/060/0656/front_en.5.400.jpg,990.816321428572,,76.5306071428571,76.5306071428571,19.1326428571429,19.1326428571429,50.0,50.0,0.0,0.0,0.0,0.0,25.5102142857143,25.5102142857143,8.60967857142857,8.60967857142857,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
41303008812,Parmesan Cheese,"essential everyday,supervalu inc.",essential everyday,dairies,Cheeses from cow milk,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/004/130/300/8812/front_en.11.400.jpg,8600.0,,600.0,,400.0,,0.0,0.0,0.0,0.0,0.0,0.0,800.0,,0.12,0.12,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
41498298708,Dark Chocolate Coconut Almonds,"choceur, aldi-benner company",choceur,snacks,"Undefined, en:chocolate-candies",en:united-states,US_CANADA,,1418.75,,93.75,93.75,43.75,43.75,118.75,,100.0,100.0,12.5,12.5,25.0,25.0,0.0003125,0.0003125,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
42400189046,Honey Graham Toasters,malt-o-meal,malt o meal,cereals,"Undefined, en:breakfast-cereals",en:united-states,US_CANADA,,1455.46666666667,,33.3333333333333,33.3333333333333,5.56666666666667,5.56666666666667,277.766666666667,,111.1,,11.0,11.0,11.1,11.1,0.0075,0.0075,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
44000020255,Ritz bits cheese,nabisco,nabisco,snacks,"snacks, sweet-snacks, biscuits-and-cakes, biscuits, da:crackers",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/004/400/002/0255/front_en.56.400.jpg,15000.0,,28.5714285714286,28.5714285714286,10.7142857142857,10.7142857142857,60.7142857142857,60.7142857142857,14.2857142857143,14.2857142857143,0.0,0.0,7.14285714285714,7.14285714285714,1.07142857142857,1.07142857142857,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
44000034832,Ritz Crackers fresh stacks,ritz,ritz,snacks,"Snacks, Salty snacks, Appetizers, Biscuits and crackers, Crackers(Appetizers), en:biscuits",en:france|en:united-states,FRANCE|US_CANADA,https://images.openfoodfacts.org/images/products/004/400/003/4832/front_en.37.400.jpg,1266.66666666667,,16.6666666666667,16.6666666666667,3.33333333333333,3.33333333333333,66.6666666666667,66.6666666666667,13.3333333333333,13.3333333333333,5.28888888888889,5.28888888888889,6.66666666666667,6.66666666666667,2.0,2.0,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
44000037444,Fig newton,maniac,maniac,snacks,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/004/400/003/7444/front_en.32.400.jpg,20000.0,,7.1428571428571,7.1428571428571,1.7857142857143,1.7857142857143,73.214285714286,73.214285714286,42.857142857143,42.857142857143,3.5714285714286,3.5714285714286,3.5714285714286,3.5714285714286,0.80357142857143,0.80357142857143,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
44000037451,Nutter Butter The Peanut Butter Lover's Cookie,nutter butter,nutter butter,snacks,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",en:france|en:united-states,FRANCE|US_CANADA,https://images.openfoodfacts.org/images/products/004/400/003/7451/front_en.4.400.jpg,1000.0,,19.6428571428571,19.6428571428571,5.35714285714286,5.35714285714286,69.6428571428571,69.6428571428571,28.5714285714286,28.5714285714286,1.78571428571429,1.78571428571429,7.14285714285714,7.14285714285714,0.892857142857143,0.892857142857143,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
44000055851,Cinnamon Brown Sugar belVita Snack Packs,belvita,belvita,snacks,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/004/400/005/5851/front_en.50.400.jpg,13000.0,,4.0,4.0,0.0,0.0,21.0,21.0,6.0,6.0,2.0,2.0,2.0,2.0,0.15,0.15,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
44000081836,OREO ZERO SUGAR,oreo,oreo,snacks,en:filled-biscuits,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/004/400/008/1836/front_en.24.400.jpg,4500.0,,19.9115044247788,19.9115044247788,4.42477876106195,4.42477876106195,70.7964601769911,70.7964601769911,0.0,0.0,8.84955752212389,8.84955752212389,4.42477876106195,4.42477876106195,0.940265486725664,0.940265486725664,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
44000086923,Lemon Poppy Seed BelVita Energy Snack Bites,belvita,belvita,snacks,en:biscuits,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/004/400/008/6923/front_en.5.400.jpg,923.076923076923,,14.0625,14.0625,1.5625,1.5625,65.625,65.625,6.25,6.25,6.25,6.25,6.25,6.25,0.8203125,0.8203125,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
46214731552,Chocolate Chips Cookies,met a,met a,snacks,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Chocolate biscuits",en:france|en:malta|en:morocco,FRANCE,https://images.openfoodfacts.org/images/products/004/621/473/1552/front_en.43.400.jpg,1706.66666666667,,27.6,27.6,13.7,13.7,58.5,58.5,37.8,37.8,,,5.5,5.5,0.66,0.66,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
49000061062,Lemon-Lime Soda,sprite,sprite,beverages,"Boissons,Boissons gazeuses,Sodas,Boissons avec sucre ajouté",en:france|en:united-states,FRANCE|US_CANADA,https://images.openfoodfacts.org/images/products/004/900/006/1062/front_en.73.400.jpg,9000.0,,0.0,0.0,0.0,0.0,2400.0,,2400.0,,0.0,0.0,0.0,0.0,0.01,0.01,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
55000139045,Nesquik Cocoa,nestlé,nestle,beverages,"Beverages and beverages preparations,Beverages,Breakfasts,Cocoa and its products,Hot beverages,Beverage preparations,Dried products,Dried products to be rehydrated,Cocoa and chocolate powders,Instant beverages,Instant chocolate powders",en:canada|en:france,US_CANADA|FRANCE,https://images.openfoodfacts.org/images/products/005/500/013/9045/front_en.50.400.jpg,1142.85714285714,,,,,,,,,,,,,,,,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
55577105566,Harvest Crunch Protein,quaker,quaker,cereals,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/005/557/710/5566/front_en.24.400.jpg,43000.0,,12.0,12.0,1.5,1.5,64.0,64.0,21.0,21.0,8.0,8.0,20.0,20.0,,,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
58807500902,Popcorn Au Beurre,orville redenbacher,orville redenbacher,snacks,en:popcorn,en:france,FRANCE,https://images.openfoodfacts.org/images/products/005/880/750/0902/front_en.24.400.jpg,1428.57142857143,,29.2682926829268,29.2682926829268,14.6341463414634,14.6341463414634,51.219512195122,51.219512195122,0.0,0.0,7.31707317073171,7.31707317073171,7.31707317073171,7.31707317073171,2.01219512195122,2.01219512195122,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
636018,Dark Chocolate Almond Butter Cups,trader joe's,trader joe's,snacks,"Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolate candies,Bonbons,Chocolate truffles",en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/000/000/063/6018/front_en.47.400.jpg,6333.33333333333,,36.1111111111111,36.1111111111111,16.6666666666667,16.6666666666667,52.7777777777778,52.7777777777778,44.4444444444444,44.4444444444444,5.55555555555556,5.55555555555556,8.33333333333333,8.33333333333333,0.347222222222222,0.347222222222222,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
70470006505,strawberry,yoplait light,yoplait,dairies,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/007/047/000/6505/front_en.35.400.jpg,8000.0,,0.0,0.0,0.0,0.0,8.82352941176471,8.82352941176471,4.11764705882353,4.11764705882353,0.0,0.0,2.94117647058824,2.94117647058824,0.110294117647059,0.110294117647059,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
70552801691,Chewy granola bars,,unknown,snacks,Granola bars,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/007/055/280/1691/front_en.3.400.jpg,2916.66666666667,,10.4166666666667,10.4166666666667,4.16666666666667,4.16666666666667,,,25.0,25.0,4.16666666666667,4.16666666666667,8.33333333333333,8.33333333333333,0.729166666666667,0.729166666666667,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
70847022909,Juice Monster Energy Juice Pipeline Punch,monster,monster,beverages,"Beverages, Carbonated drinks, Sodas, Sweetened beverages",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/007/084/702/2909/front_en.26.400.jpg,19000.0,,0.0,0.0,0.0045927103678385,0.0045927103678385,10.1479915433404,10.1479915433404,9.72515856236786,9.72515856236786,0.0438373046875005,0.0438373046875005,0.0,0.0,0.0422832980972516,0.0422832980972516,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
70847029014,JUICE MONSTER ENERGY + JUICE,monster,monster,beverages,"Beverages, Carbonated drinks, Sodas",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/007/084/702/9014/front_en.27.400.jpg,25000.0,,0.0,0.0,0.0037809025049209,0.0037809025049209,13.5256226013154,13.5256226013154,12.7014049740477,12.7014049740477,0.731062354292188,0.731062354292188,0.0,0.0,0.0474997675283615,0.0474997675283615,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
70847812609,JAVA MONSTER COFFEE + ENERGY,mean bean,mean bean,beverages,"Boissons,Boissons gazeuses,Sodas,Boissons énergisantes",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/007/084/781/2609/front_en.46.400.jpg,4400.0,,1.05821847743525,1.05821847743525,0.705478984956836,0.705478984956836,8.70090748113432,8.70090748113432,8.23058815782976,8.23058815782976,,,1.88127729321823,1.88127729321823,0.270433610900121,0.270433610900121,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
70847899617,Monster Energy Zero Ultra,monster,monster,beverages,"en:beverages-and-beverages-preparations,en:beverages,en:energy-drinks,en:energy-drink-without-sugar-and-with-artificial-sweeteners",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/007/084/789/9617/front_en.26.400.jpg,1000.0,,0.0,0.0,,,3.12507e-05,3.12507e-05,0.0,0.0,,,0.0,0.0,5.7814e-06,5.7814e-06,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
71481023000,Cottage Cheese Small Curd,friendship dairies,friendship dairies,dairies,"Dairies, Fermented foods, Fermented milk products, Cheeses",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/007/148/102/3000/front_en.26.400.jpg,18000.0,,1600.0,,1600.0,,1600.0,,1600.0,,,,6400.0,,0.85,0.85,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
72600005761,Sour Cream & Onion Potato Chips,herr's,herr's,snacks,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/007/260/000/5761/front_en.3.400.jpg,15000.0,,9.0,9.0,2.5,2.5,16.0,16.0,1.0,1.0,1.0,1.0,2.0,2.0,0.675,0.675,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
76150090208,Butter Lovers Popcorn,act ii,act ii,snacks,Snacks,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/007/615/009/0208/front_en.4.400.jpg,2333.33333333333,,21.875,21.875,9.375,9.375,62.5,62.5,0.0,0.0,9.4,9.4,6.25,6.25,2.421875,2.421875,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
