review_rank,review_priority_bucket,review_priority_reason,review_suggestion,reviewer_decision,reviewer_note,barcode,product_name,brand,company,region,category,image_url,nutrition_quality_status,nutrition_quality_reason,energy_kcal_100g,energy_kcal_macro_calculated_100g,energy_kcal_macro_diff_abs,energy_kcal_macro_diff_pct,energy_kcal_macro_diff_pct_abs,protein_g_100g,carbs_g_100g,fat_g_100g,sugars_g_100g,saturated_fat_g_100g,fiber_g_100g,salt_g_100g,protein_g_per_100kcal,carbs_g_per_100kcal,fat_g_per_100kcal,include_in_product_explorer,include_in_market_overview_calculations,include_in_market_overview_charts
19261,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,96619003129,Organic Ghee,kirkland signature,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/009/661/900/3129/front_en.19.400.jpg,data_quality_error,macro_mass_balance_exceeds_100g,846.153846153846,903.6,-57.44615384615406,-0.0678909090909093,0.0678909090909093,0.0,0.9,100.0,0.0,8.0,0.0,0.0,0.0,0.1063636363636363,11.81818181818182,False,False,False
19262,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,797734166958,"Greek Yogurt, Vanilla",atlantafresh,,US_CANADA,dairies,,data_quality_error,sugars_greater_than_carbs;saturated_fat_greater_than_fat,95.0,101.53,-6.530000000000001,-0.0687368421052631,0.0687368421052631,8.93,13.1,1.49,29.900875,2.5855,0.156375,0.05395875,9.4,13.789473684210526,1.568421052631579,False,False,False
19263,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,77901006516,Feta Chunk,president,Lactalis,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/007/790/100/6516/front_en.24.400.jpg,data_quality_error,sugars_greater_than_carbs,250.0,232.14285718,17.85714281999998,0.0714285712799999,0.0714285712799999,17.85714286,0.0,17.85714286,4.8819325,12.5,0.0,2.32142857142857,7.142857144000001,0.0,7.142857144000001,False,False,False
19264,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,23923330146,Organic fruit yogurt smoothie,earth's best,,US_CANADA,dairies,,data_quality_error,saturated_fat_greater_than_fat,75.0,80.41999999999999,-5.419999999999988,-0.0722666666666665,0.0722666666666665,0.83,18.33,0.42,13.33,0.5,1.7,0.02,1.1066666666666665,24.44,0.5599999999999999,False,False,False
19265,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,724807,organic nonfat dry milk,trader joe's,Trader Joe's,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/000/000/072/4807/front_en.23.400.jpg,data_quality_error,saturated_fat_greater_than_fat,70.7964601769911,76.0,-5.203539823008896,-0.0735000000000007,0.0735000000000007,14.0,5.0,0.0,4.0,0.104555,0.0,1.1,19.775000000000013,7.062500000000005,0.0,False,False,False
19266,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,4099100001068,Muenster Deli-Sliced Cheese,happy farms by aldi,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/409/910/000/1068/front_en.24.400.jpg,data_quality_error,sugars_greater_than_carbs,380.952380952381,352.3809523809526,28.57142857142844,0.0749999999999996,0.0749999999999996,23.8095238095238,0.0,28.5714285714286,4.90596625,19.047619047619,0.0,1.54761904761905,6.2499999999999964,0.0,7.500000000000007,False,False,False
19267,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,811130034816,Protein creamer salted caramel,nurri,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/081/113/003/4816/front_en.3.400.jpg,data_quality_error,nutrient_value_above_100g;sugars_greater_than_carbs,133.333333333333,143.33333333333337,-10.00000000000037,-0.0750000000000029,0.0750000000000029,6.66666666666667,6.66666666666667,10.0,273.333333333333,6.66666666666667,0.0,0.416666666666667,5.000000000000015,5.000000000000015,7.5000000000000195,False,False,False
19268,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,77890594629,Cheese sticks,wegmans,Wegmans,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/007/789/059/4629/front_en.8.400.jpg,data_quality_error,nutrient_value_above_100g,285.714285714286,307.15,-21.43571428571397,-0.0750249999999988,0.0750249999999988,25.0,3.57,21.43,3.57,12.5,0.0,1785.725,8.749999999999991,1.2494999999999987,7.500499999999992,False,False,False
19269,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,767707013831,AGED CHEESE SNACKS,kerrygold,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/076/770/701/3831/front_en.23.400.jpg,data_quality_error,sugars_greater_than_carbs,428.571428571429,395.2380952380949,33.33333333333411,0.0777777777777795,0.0777777777777795,23.8095238095238,0.0,33.3333333333333,4.90226875,23.8095238095238,0.0,1.78571428571429,5.555555555555547,0.0,7.777777777777763,False,False,False
19270,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,857183005137,Cheddar Elbows,banza,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/085/718/300/5137/front_en.33.400.jpg,data_quality_error,macro_mass_balance_exceeds_100g,436.619718309859,474.6478873239438,-38.02816901408477,-0.087096774193549,0.087096774193549,26.7605633802817,63.3802816901408,12.6760563380282,9.85915492957746,4.92957746478873,11.2676056338028,1.93661971830986,6.12903225806452,14.516129032258055,2.903225806451621,False,False,False
19271,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,99482525354,Organic Sharp Cheddar,365 whole foods market,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/009/948/252/5354/front_en.10.400.jpg,data_quality_error,sugars_greater_than_carbs,80.0,87.0,-7.0,-0.0875,0.0875,5.0,1.0,7.0,4.90226875,4.0,0.0,0.375,6.25,1.25,8.75,False,False,False
19272,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,72830033169,Provolone,tillamook,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/007/283/003/3169/front_en.16.400.jpg,data_quality_error,sugars_greater_than_carbs,360.0,324.9999999999999,35.000000000000114,0.0972222222222225,0.0972222222222225,21.4285714285714,3.57142857142857,25.0,4.88378125,17.8571428571429,0.0,2.23214285714286,5.952380952380944,0.9920634920634916,6.944444444444445,False,False,False
19273,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,72830030090,SWISS,tillamook,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/007/283/003/0090/front_en.4.400.jpg,data_quality_error,sugars_greater_than_carbs,360.0,395.99616,-35.99616000000003,-0.0999893333333334,0.0999893333333334,31.99952,3.99952,28.0,4.6500975,20.0,0.0,0.85,8.888755555555555,1.1109777777777778,7.777777777777778,False,False,False
19274,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,9340701,Pure & Natural Sour Cream Pouch,daisy,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/000/000/934/0701/front_en.4.400.jpg,data_quality_error,sugars_greater_than_carbs,200.0,174.81335,25.18665000000001,0.12593325,0.12593325,3.33333,2.87,16.66667,3.33333,11.66667,0.0,0.125,1.666665,1.435,8.333335,False,False,False
19275,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,21130362318,Slightly dipped almonds,signature select,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/002/113/036/2318/front_en.3.400.jpg,data_quality_error,macro_mass_balance_exceeds_100g,535.714285714286,614.2857142857149,-78.5714285714289,-0.1466666666666672,0.1466666666666672,14.2857142857143,42.8571428571429,42.8571428571429,28.5714285714286,10.7142857142857,10.7142857142857,0.848214285714286,2.666666666666668,8.000000000000004,8.000000000000004,False,False,False
19276,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,35826094285,Nonfat yogurt,food lion,Ahold Delhaize,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/003/582/609/4285/front_en.5.400.jpg,data_quality_error,sugars_greater_than_carbs,25.1101321585903,28.84581497797356,-3.735682819383261,-0.1487719298245614,0.1487719298245614,3.52422907488987,3.68722466960352,0.0,4.84581497797357,0.0,0.0,0.126651982378855,14.03508771929826,14.684210526315775,0.0,False,False,False
19277,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,890360000853,Yogurt,norman's,,US_CANADA,dairies,,data_quality_error,saturated_fat_greater_than_fat,47.0,54.120000000000005,-7.1200000000000045,-0.1514893617021277,0.1514893617021277,4.12,9.41,0.0,8.24,0.12,0.0,0.1475,8.76595744680851,20.02127659574468,0.0,False,False,False
19278,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,36800389106,"Strawberry yogurt bites, freeze-dried yogurt & fruit snacks",topco,,US_CANADA,dairies,,data_quality_error,saturated_fat_greater_than_fat,429.0,342.88,86.12,0.2007459207459207,0.2007459207459207,14.29,71.43,0.0,57.14,0.6065625,0.0,0.535,3.3310023310023307,16.650349650349654,0.0,False,False,False
19279,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,85239948835,Half & Half,good & gather,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/008/523/994/8835/front_en.24.400.jpg,data_quality_error,sugars_greater_than_carbs,40.0,31.5,8.5,0.2125,0.2125,0.0,0.0,3.5,1.0,2.0,0.0,37.5,0.0,0.0,8.75,False,False,False
19280,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,855823007213,Oatmilk Skyr yogurt,icelandic provisions,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/085/582/300/7213/front_en.31.400.jpg,data_quality_error,sugars_greater_than_carbs,100.0,69.44235294117644,30.55764705882356,0.3055764705882356,0.3055764705882356,9.41176470588235,0.0076470588235294,3.52941176470588,2.35294117647059,2.05882352941176,0.0011764705882352,0.205882352941176,9.41176470588235,0.0076470588235294,3.52941176470588,False,False,False
19281,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,50000895731,Cinnamon Coffee Cake Creamer,natural bliss,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/005/000/089/5731/front_en.31.400.jpg,data_quality_error,nutrient_value_above_100g;sugars_greater_than_carbs,133.333333333333,90.0,43.333333333333,0.3249999999999983,0.3249999999999983,0.0,0.0,10.0,126.666666666667,6.66666666666667,0.0,0.0833333333333333,0.0,0.0,7.5000000000000195,False,False,False
19282,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,70551300089,WHIPPED CREAM CHEESE,smithfield,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/007/055/130/0089/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,333.333333333333,443.3333333333306,-109.99999999999768,-0.3299999999999933,0.3299999999999933,6.6666666666667,6.6666666666667,43.333333333333,3.3333333333333,20.0,0.0,0.875,2.000000000000012,2.000000000000012,12.999999999999917,False,False,False
19283,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,885963003219,Twarog Fresh Cheese With Greek Yogurt,polonica inc.,,US_CANADA,dairies,,data_quality_error,saturated_fat_greater_than_fat,100.0,66.64,33.36,0.3336,0.3336,13.33,3.33,0.0,3.33,1.33,0.0,0.0825,13.33,3.3300000000000005,0.0,False,False,False
19284,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,41415544642,Key lime greek lowfat yogurt,unknown,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/004/141/554/4642/front_en.4.400.jpg,data_quality_error,saturated_fat_greater_than_fat,140.0,194.666666666664,-54.666666666664014,-0.3904761904761715,0.3904761904761715,33.333333333333,15.333333333333,0.0,12.666666666667,1.0,0.0,0.083333333333333,23.80952380952357,10.952380952380716,0.0,False,False,False
19285,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,73420531249,COTTAGE CHEESE,daisy,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/007/342/053/1249/front_en.34.400.jpg,data_quality_error,nutrient_value_above_100g;sugars_greater_than_carbs,94.1176470588235,133.94117647058823,-39.82352941176474,-0.4231250000000005,0.4231250000000005,14.0,8.23529411764706,5.0,10.0,3.5,1.0,1000.0,14.875000000000004,8.750000000000005,5.312500000000002,False,False,False
19286,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,99482412289,Whipped Cream Cheese,365 whole foods market,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/009/948/241/2289/front_en.13.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,233.333333333333,355.0,-121.666666666667,-0.5214285714285736,0.5214285714285736,5.0,5.0,35.0,5.0,20.0,0.0,0.875,2.142857142857146,2.142857142857146,15.00000000000002,False,False,False
19287,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,70552400351,Whipped Cream Cheese Spread,winco foods,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/007/055/240/0351/front_en.5.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,161.290322580645,249.9999999999997,-88.70967741935468,-0.5499999999999995,0.5499999999999995,4.76190476190476,9.52380952380952,21.4285714285714,4.76190476190476,14.2857142857143,,1.07142857142857,2.952380952380954,5.904761904761908,13.285714285714278,False,False,False
19288,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,15700177013,Egg nog,meadow gold,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/001/570/017/7013/front_en.3.400.jpg,data_quality_error,saturated_fat_greater_than_fat,170.0,76.0,94.0,0.5529411764705883,0.5529411764705883,0.0,19.0,0.0,15.0,5.0,0.0,0.2625,0.0,11.176470588235295,0.0,False,False,False
19289,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,855353004034,Probiotic non-fat drinkable yogurt,unknown,,US_CANADA,dairies,,data_quality_error,nutrient_density_exceeds_energy_limit,43.0,67.64,-24.64,-0.5730232558139535,0.5730232558139535,3.38,13.53,0.0,4.83,,3.9,0.1275,7.860465116279069,31.465116279069765,0.0,False,False,False
19290,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,855353004096,Probiotic non-fat drinkable yogurt,unknown,,US_CANADA,dairies,,data_quality_error,nutrient_density_exceeds_energy_limit,43.0,67.64,-24.64,-0.5730232558139535,0.5730232558139535,3.38,13.53,0.0,4.83,,3.9,0.1275,7.860465116279069,31.465116279069765,0.0,False,False,False
19291,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,689544080008,Total 0% Milkfat,fage,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/068/954/408/0008/front_en.72.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,53.3333333333333,84.0,-30.6666666666667,-0.575000000000001,0.575000000000001,16.0,5.0,0.0,5.0,0.0,0.0,0.1375,30.00000000000002,9.375000000000004,0.0,False,False,False
